ID,trial,Age,Sex,Race,condition,adaptor,voice,pitch.judgement,attraction,masculinity,likability,friends,typicality
107,5,19,1,1,atypical,748,740,2,5,5,5,5,8
107,6,19,1,1,atypical,750,736,2,4,5,5,5,6
107,7,19,1,1,atypical,721,733,1,4,5,5,5,6
107,8,19,1,1,atypical,748,730,2,5,5,5,5,3
107,9,19,1,1,atypical,744,722,2,5,5,5,5,9
107,10,19,1,1,atypical,737,719,2,5,5,5,4,7
107,11,19,1,1,atypical,744,716,2,5,5,5,5,4
107,12,19,1,1,atypical,721,714,2,5,4,5,5,5
107,13,19,1,1,atypical,748,713,2,4,5,5,5,5
107,14,19,1,1,atypical,750,710,2,6,5,5,5,5
107,15,19,1,1,atypical,737,709,2,5,5,5,5,5
107,16,19,1,1,atypical,748,707,2,5,5,5,4,6
107,17,19,1,1,atypical,744,706,2,6,5,5,5,5
107,18,19,1,1,atypical,737,704,2,5,5,5,5,4
107,19,19,1,1,atypical,721,703,1,4,5,5,5,6
107,20,19,1,1,atypical,750,701,2,4,5,5,5,4
108,1,21,2,2,atypical,721,749,1,9,8,7,7,3
108,2,21,2,2,atypical,744,746,2,7,7,7,6,8
108,3,21,2,2,atypical,737,745,3,7,2,8,8,3
108,4,21,2,2,atypical,750,743,2,3,1,8,8,8
108,5,21,2,2,atypical,748,740,3,4,2,7,4,8
108,6,21,2,2,atypical,750,736,3,3,2,7,2,8
108,7,21,2,2,atypical,721,733,1,7,6,7,5,7
108,8,21,2,2,atypical,748,730,2,8,7,8,8,3
108,9,21,2,2,atypical,744,722,3,7,2,7,7,7
108,10,21,2,2,atypical,737,719,2,3,3,6,7,8
108,11,21,2,2,atypical,744,716,2,2,2,3,2,7
108,12,21,2,2,atypical,721,714,1,7,7,3,3,7
108,13,21,2,2,atypical,748,713,2,7,2,9,8,3
108,14,21,2,2,atypical,750,710,3,7,8,8,6,8
108,15,21,2,2,atypical,737,709,3,6,2,7,7,8
108,16,21,2,2,atypical,748,707,2,8,8,8,8,6
108,17,21,2,2,atypical,744,706,3,6,2,8,8,7
108,18,21,2,2,atypical,737,704,2,6,2,8,8,6
108,19,21,2,2,atypical,721,703,1,4,7,8,8,7
108,20,21,2,2,atypical,750,701,2,6,2,8,8,7
109,1,25,3,4,atypical,750,701,1,7,6,8,9,5
109,2,25,3,4,atypical,721,703,1,7,6,7,5,7
109,3,25,3,4,atypical,737,704,2,5,5,6,4,4
109,4,25,3,4,atypical,744,706,3,7,7,8,9,6
109,5,25,3,4,atypical,748,707,2,6,5,7,5,4
109,6,25,3,4,atypical,737,709,2,7,6,8,8,6
109,7,25,3,4,atypical,750,710,2,6,4,7,6,3
109,8,25,3,4,atypical,748,713,2,5,8,6,4,8
109,9,25,3,4,atypical,721,714,3,5,7,6,7,8
109,10,25,3,4,atypical,744,716,1,5,8,7,8,9
109,11,25,3,4,atypical,737,719,3,4,5,6,8,6
109,12,25,3,4,atypical,744,722,1,6,9,7,7,9
109,13,25,3,4,atypical,748,730,2,5,8,6,5,5
109,14,25,3,4,atypical,721,733,1,7,6,8,8,5
109,15,25,3,4,atypical,750,736,2,6,6,7,6,7
109,16,25,3,4,atypical,748,740,3,6,5,7,6,5
109,17,25,3,4,atypical,750,743,3,5,6,7,6,8
109,18,25,3,4,atypical,737,745,3,6,8,7,6,9
109,19,25,3,4,atypical,744,746,2,5,8,7,4,9
109,20,25,3,4,atypical,721,749,1,5,7,7,6,6
110,1,22,1,4,atypical,721,749,1,7,7,7,8,6
110,2,22,1,4,atypical,744,746,2,7,8,8,9,7
110,3,22,1,4,atypical,737,745,2,5,6,6,7,3
110,4,22,1,4,atypical,750,743,2,4,5,8,7,4
110,5,22,1,4,atypical,748,740,3,4,5,6,6,7
110,6,22,1,4,atypical,750,736,2,4,6,6,6,7
110,7,22,1,4,atypical,721,733,3,5,6,6,6,6
110,8,22,1,4,atypical,748,730,2,4,6,5,4,3
110,9,22,1,4,atypical,744,722,2,6,6,8,7,6
110,10,22,1,4,atypical,737,719,1,4,6,6,5,6
110,11,22,1,4,atypical,744,716,2,2,6,4,3,5
110,12,22,1,4,atypical,721,714,2,7,7,6,6,4
110,13,22,1,4,atypical,748,713,2,4,5,5,3,4
110,14,22,1,4,atypical,750,710,2,4,5,4,4,7
110,15,22,1,4,atypical,737,709,2,4,5,7,6,7
110,16,22,1,4,atypical,748,707,3,6,7,7,7,4
110,17,22,1,4,atypical,744,706,3,4,7,5,4,6
110,18,22,1,4,atypical,737,704,3,3,5,5,3,5
110,19,22,1,4,atypical,721,703,1,5,6,6,5,7
110,20,22,1,4,atypical,750,701,2,3,6,5,5,6
111,1,18,3,4,typical,750,701,1,6,5,7,8,3
111,2,18,3,4,typical,721,703,1,6,7,6,4,7
111,3,18,3,4,typical,737,704,1,4,3,7,8,4
111,4,18,3,4,typical,744,706,3,6,6,7,4,5
111,5,18,3,4,typical,748,707,3,7,8,3,3,5
111,6,18,3,4,typical,737,709,1,6,7,7,3,6
111,7,18,3,4,typical,750,710,3,7,6,6,5,4
111,8,18,3,4,typical,748,713,2,5,8,3,2,4
111,9,18,3,4,typical,721,714,1,5,6,2,1,6
111,10,18,3,4,typical,744,716,2,8,8,3,2,5
111,11,18,3,4,typical,737,719,1,5,7,6,4,6
111,12,18,3,4,typical,744,722,1,3,9,1,1,6
111,13,18,3,4,typical,748,730,3,8,6,4,3,4
111,14,18,3,4,typical,721,733,1,6,6,6,5,7
111,15,18,3,4,typical,750,736,3,7,6,5,4,6
111,16,18,3,4,typical,748,740,2,7,8,5,4,4
111,17,18,3,4,typical,750,743,3,6,7,5,5,4
111,18,18,3,4,typical,737,745,1,8,9,5,4,6
111,19,18,3,4,typical,744,746,2,6,7,4,3,7
111,20,18,3,4,typical,721,749,1,7,8,5,3,5
112,1,20,2,4,typical,750,701,1,4,4,5,5,4
112,2,20,2,4,typical,721,703,1,5,4,5,5,6
112,3,20,2,4,typical,737,704,1,3,3,3,3,2
112,4,20,2,4,typical,744,706,3,5,3,5,5,5
112,5,20,2,4,typical,748,707,2,5,3,6,6,6
112,6,20,2,4,typical,737,709,1,5,5,5,5,4
112,7,20,2,4,typical,750,710,3,5,6,5,5,5
112,8,20,2,4,typical,748,713,2,4,6,5,5,5
112,9,20,2,4,typical,721,714,1,4,4,5,5,4
112,10,20,2,4,typical,744,716,2,3,6,5,4,4
112,11,20,2,4,typical,737,719,3,5,4,5,5,6
112,12,20,2,4,typical,744,722,3,6,5,5,6,5
112,13,20,2,4,typical,748,730,3,3,6,5,5,4
112,14,20,2,4,typical,721,733,1,4,4,4,4,5
112,15,20,2,4,typical,750,736,3,6,5,5,6,5
112,16,20,2,4,typical,748,740,3,4,4,4,4,5
112,17,20,2,4,typical,750,743,3,3,3,4,5,4
112,18,20,2,4,typical,737,745,1,3,7,5,4,4
112,19,20,2,4,typical,744,746,2,5,4,5,6,5
112,20,20,2,4,typical,721,749,1,6,4,6,6,5
113,1,25,2,2,typical,721,749,1,9,7,6,5,8
113,2,25,2,2,typical,744,746,3,6,5,8,7,6
113,3,25,2,2,typical,737,745,1,7,7,5,8,4
113,4,25,2,2,typical,750,743,2,6,5,4,4,6
113,5,25,2,2,typical,748,740,1,6,6,7,5,8
113,6,25,2,2,typical,750,736,3,7,5,6,7,8
113,7,25,2,2,typical,721,733,1,3,3,2,1,6
113,8,25,2,2,typical,748,730,1,6,7,5,4,3
113,9,25,2,2,typical,744,722,3,2,2,4,3,9
113,10,25,2,2,typical,737,719,1,6,6,6,6,9
113,11,25,2,2,typical,744,716,3,3,6,3,1,9
113,12,25,2,2,typical,721,714,3,1,3,5,7,6
113,13,25,2,2,typical,748,713,3,8,7,8,8,8
113,14,25,2,2,typical,750,710,3,5,5,5,2,9
113,15,25,2,2,typical,737,709,3,3,3,7,6,4
113,16,25,2,2,typical,748,707,3,7,6,5,1,9
113,17,25,2,2,typical,744,706,1,1,4,7,3,2
113,18,25,2,2,typical,737,704,3,1,1,3,8,1
113,19,25,2,2,typical,721,703,1,9,6,8,8,7
113,20,25,2,2,typical,750,701,2,7,6,3,7,3
114,1,25,1,4,atypical,750,701,2,2,2,6,6,3
114,2,25,1,4,atypical,721,703,3,7,7,6,6,8
114,3,25,1,4,atypical,737,704,2,5,6,6,4,5
114,4,25,1,4,atypical,744,706,2,4,4,4,3,8
114,5,25,1,4,atypical,748,707,2,2,8,2,1,9
114,6,25,1,4,atypical,737,709,3,4,8,6,2,8
114,7,25,1,4,atypical,750,710,3,8,7,7,5,9
114,8,25,1,4,atypical,748,713,3,2,9,8,8,5
114,9,25,1,4,atypical,721,714,2,9,9,8,8,9
114,10,25,1,4,atypical,744,716,2,8,9,8,7,4
114,11,25,1,4,atypical,737,719,2,9,8,7,4,7
114,12,25,1,4,atypical,744,722,2,7,9,6,7,9
114,13,25,1,4,atypical,748,730,2,4,7,5,8,4
114,14,25,1,4,atypical,721,733,3,2,6,3,3,3
114,15,25,1,4,atypical,750,736,3,7,6,7,4,3
114,16,25,1,4,atypical,748,740,3,8,8,7,7,6
114,17,25,1,4,atypical,750,743,3,7,7,7,4,6
114,18,25,1,4,atypical,737,745,1,9,9,8,7,6
114,19,25,1,4,atypical,744,746,2,3,9,1,4,2
114,20,25,1,4,atypical,721,749,2,7,6,3,3,4
115,1,26,2,3,typical,721,749,1,9,9,8,8,5
115,2,26,2,3,typical,744,746,2,7,6,6,5,8
115,3,26,2,3,typical,737,745,1,6,5,5,4,5
115,4,26,2,3,typical,750,743,3,7,5,7,8,3
115,5,26,2,3,typical,748,740,1,4,4,7,7,9
115,6,26,2,3,typical,750,736,1,7,4,8,7,6
115,7,26,2,3,typical,721,733,1,3,3,6,5,5
115,8,26,2,3,typical,748,730,1,7,6,6,8,3
115,9,26,2,3,typical,744,722,1,4,4,7,5,6
115,10,26,2,3,typical,737,719,1,5,3,6,5,4
115,11,26,2,3,typical,744,716,1,4,7,5,6,2
115,12,26,2,3,typical,721,714,1,6,6,3,4,7
115,13,26,2,3,typical,748,713,1,4,3,5,4,8
115,14,26,2,3,typical,750,710,1,7,5,6,8,9
115,15,26,2,3,typical,737,709,1,4,3,7,6,8
115,16,26,2,3,typical,748,707,1,4,2,6,5,9
115,17,26,2,3,typical,744,706,1,7,4,4,4,3
115,18,26,2,3,typical,737,704,1,6,4,6,7,6
115,19,26,2,3,typical,721,703,1,6,4,5,6,8
115,20,26,2,3,typical,750,701,1,4,2,6,7,4
116,1,20,2,4,typical,721,749,1,6,7,6,6,7
116,2,20,2,4,typical,744,746,2,2,3,5,3,4
116,3,20,2,4,typical,737,745,1,1,1,2,1,2
116,4,20,2,4,typical,750,743,1,6,4,7,8,4
116,5,20,2,4,typical,748,740,1,5,4,7,8,6
116,6,20,2,4,typical,750,736,1,7,4,8,9,3
116,7,20,2,4,typical,721,733,1,1,1,4,4,3
116,8,20,2,4,typical,748,730,1,3,3,4,4,9
116,9,20,2,4,typical,744,722,1,3,4,5,6,5
116,10,20,2,4,typical,737,719,1,1,2,4,4,3
116,11,20,2,4,typical,744,716,1,1,1,4,4,3
116,12,20,2,4,typical,721,714,1,8,7,8,9,4
116,13,20,2,4,typical,748,713,3,1,3,3,3,4
116,14,20,2,4,typical,750,710,1,6,4,7,8,5
116,15,20,2,4,typical,737,709,1,4,4,6,7,5
116,16,20,2,4,typical,748,707,1,7,4,6,7,5
116,17,20,2,4,typical,744,706,1,3,3,6,5,4
116,18,20,2,4,typical,737,704,1,1,2,4,4,3
116,19,20,2,4,typical,721,703,1,2,3,4,4,5
116,20,20,2,4,typical,750,701,1,2,2,4,3,3
117,1,36,1,4,typical,721,749,1,6,6,6,6,6
117,2,36,1,4,typical,744,746,3,6,6,6,6,6
117,3,36,1,4,typical,737,745,1,6,6,6,6,6
117,4,36,1,4,typical,750,743,2,6,6,6,6,6
117,5,36,1,4,typical,748,740,1,6,6,6,6,6
117,6,36,1,4,typical,750,736,3,6,4,4,4,4
117,7,36,1,4,typical,721,733,1,6,6,6,6,6
117,8,36,1,4,typical,748,730,3,6,6,6,6,6
117,9,36,1,4,typical,744,722,1,7,7,7,7,7
117,10,36,1,4,typical,737,719,1,7,7,7,7,7
117,11,36,1,4,typical,744,716,1,7,7,7,7,7
117,12,36,1,4,typical,721,714,1,7,7,7,7,7
117,13,36,1,4,typical,748,713,1,7,7,7,7,7
117,14,36,1,4,typical,750,710,2,6,7,6,6,7
117,15,36,1,4,typical,737,709,2,7,7,7,7,7
117,16,36,1,4,typical,748,707,3,7,8,7,7,7
117,17,36,1,4,typical,744,706,1,7,7,6,6,7
117,18,36,1,4,typical,737,704,3,7,7,6,7,7
117,19,36,1,4,typical,721,703,3,7,7,7,7,7
117,20,36,1,4,typical,750,701,2,6,6,6,6,7
118,1,28,2,5,atypical,721,749,1,7,8,6,6,6
118,2,28,2,5,atypical,744,746,2,8,7,6,7,7
118,3,28,2,5,atypical,737,745,3,3,4,6,5,5
118,4,28,2,5,atypical,750,743,2,4,4,5,5,3
118,5,28,2,5,atypical,748,740,3,6,6,5,6,6
118,6,28,2,5,atypical,750,736,2,7,7,6,6,7
118,7,28,2,5,atypical,721,733,1,7,7,8,8,6
118,8,28,2,5,atypical,748,730,3,3,4,4,4,4
118,9,28,2,5,atypical,744,722,2,7,7,6,6,6
118,10,28,2,5,atypical,737,719,2,7,6,7,7,6
118,11,28,2,5,atypical,744,716,3,3,4,4,3,4
118,12,28,2,5,atypical,721,714,2,6,6,6,4,5
118,13,28,2,5,atypical,748,713,2,6,6,4,5,5
118,14,28,2,5,atypical,750,710,2,6,6,5,5,6
118,15,28,2,5,atypical,737,709,3,6,6,6,5,6
118,16,28,2,5,atypical,748,707,2,7,7,6,7,6
118,17,28,2,5,atypical,744,706,2,3,4,4,3,3
118,18,28,2,5,atypical,737,704,2,3,4,3,3,3
118,19,28,2,5,atypical,721,703,1,5,5,5,5,5
118,20,28,2,5,atypical,750,701,2,4,4,5,5,2
119,1,28,1,4,atypical,721,749,1,8,7,3,4,3
119,2,28,1,4,atypical,744,746,2,6,8,6,6,7
119,3,28,1,4,atypical,737,745,2,5,6,4,4,5
119,4,28,1,4,atypical,750,743,2,8,6,8,8,6
119,5,28,1,4,atypical,748,740,2,6,7,7,7,8
119,6,28,1,4,atypical,750,736,2,6,6,5,5,7
119,7,28,1,4,atypical,721,733,2,6,4,7,7,7
119,8,28,1,4,atypical,748,730,2,6,7,4,4,6
119,9,28,1,4,atypical,744,722,2,7,7,8,7,6
119,10,28,1,4,atypical,737,719,2,4,5,5,6,7
119,11,28,1,4,atypical,744,716,2,4,7,4,4,4
119,12,28,1,4,atypical,721,714,2,6,4,6,7,7
119,13,28,1,4,atypical,748,713,2,4,7,4,5,6
119,14,28,1,4,atypical,750,710,2,6,5,5,6,7
119,15,28,1,4,atypical,737,709,2,7,6,7,6,7
119,16,28,1,4,atypical,748,707,2,4,4,7,7,6
119,17,28,1,4,atypical,744,706,2,6,6,7,7,6
119,18,28,1,4,atypical,737,704,2,5,4,4,3,4
119,19,28,1,4,atypical,721,703,2,6,7,8,7,7
119,20,28,1,4,atypical,750,701,2,6,5,4,3,6
120,1,20,2,1,typical,750,701,1,5,2,7,7,4
120,2,20,2,1,typical,721,703,1,3,6,5,5,7
120,3,20,2,1,typical,737,704,1,3,1,5,4,5
120,4,20,2,1,typical,744,706,1,4,3,8,8,8
120,5,20,2,1,typical,748,707,3,3,4,7,8,6
120,6,20,2,1,typical,737,709,1,8,5,6,7,6
120,7,20,2,1,typical,750,710,3,7,4,5,5,6
120,8,20,2,1,typical,748,713,1,1,4,3,5,2
120,9,20,2,1,typical,721,714,1,5,4,6,6,7
120,10,20,2,1,typical,744,716,3,2,5,4,5,4
120,11,20,2,1,typical,737,719,1,4,5,3,4,6
120,12,20,2,1,typical,744,722,3,5,5,7,7,6
120,13,20,2,1,typical,748,730,1,5,4,5,6,7
120,14,20,2,1,typical,721,733,1,7,6,6,6,7
120,15,20,2,1,typical,750,736,1,3,5,5,6,6
120,16,20,2,1,typical,748,740,2,6,5,7,7,7
120,17,20,2,1,typical,750,743,1,5,4,8,8,7
120,18,20,2,1,typical,737,745,1,5,6,6,7,7
120,19,20,2,1,typical,744,746,3,7,7,5,6,6
120,20,20,2,1,typical,721,749,1,6,5,5,6,7
121,1,30,2,5,atypical,750,701,2,3,3,5,4,3
121,2,30,2,5,atypical,721,703,1,7,6,6,7,8
121,3,30,2,5,atypical,737,704,2,3,5,4,3,6
121,4,30,2,5,atypical,744,706,2,7,6,4,3,4
121,5,30,2,5,atypical,748,707,2,7,6,6,6,7
121,6,30,2,5,atypical,737,709,1,7,7,6,7,6
121,7,30,2,5,atypical,750,710,2,8,7,7,7,6
121,8,30,2,5,atypical,748,713,2,4,5,8,8,3
121,9,30,2,5,atypical,721,714,3,8,6,6,8,4
121,10,30,2,5,atypical,744,716,2,5,6,5,5,4
121,11,30,2,5,atypical,737,719,2,4,4,5,4,3
121,12,30,2,5,atypical,744,722,2,6,6,9,8,5
121,13,30,2,5,atypical,748,730,2,5,5,6,6,3
121,14,30,2,5,atypical,721,733,1,6,5,5,6,6
121,15,30,2,5,atypical,750,736,2,3,4,5,5,3
121,16,30,2,5,atypical,748,740,2,5,4,6,6,5
121,17,30,2,5,atypical,750,743,3,5,5,5,5,5
121,18,30,2,5,atypical,737,745,1,3,5,3,3,2
121,19,30,2,5,atypical,744,746,2,9,8,8,8,3
121,20,30,2,5,atypical,721,749,1,7,7,7,7,6
122,1,46,3,5,typical,750,701,1,5,7,6,6,7
122,2,46,3,5,typical,721,703,1,5,7,7,7,8
122,3,46,3,5,typical,737,704,1,5,6,7,7,7
122,4,46,3,5,typical,744,706,1,7,6,7,8,7
122,5,46,3,5,typical,748,707,1,6,6,7,7,7
122,6,46,3,5,typical,737,709,1,5,7,7,8,8
122,7,46,3,5,typical,750,710,3,7,7,8,8,8
122,8,46,3,5,typical,748,713,1,7,8,8,8,9
122,9,46,3,5,typical,721,714,1,7,8,8,8,8
122,10,46,3,5,typical,744,716,2,6,8,7,7,8
122,11,46,3,5,typical,737,719,2,9,7,7,8,8
122,12,46,3,5,typical,744,722,1,9,8,8,9,8
122,13,46,3,5,typical,748,730,3,7,7,8,8,7
122,14,46,3,5,typical,721,733,1,9,8,8,7,8
122,15,46,3,5,typical,750,736,3,7,7,8,8,9
122,16,46,3,5,typical,748,740,1,7,6,7,8,8
122,17,46,3,5,typical,750,743,1,5,5,5,5,5
122,18,46,3,5,typical,737,745,1,9,9,8,8,8
122,19,46,3,5,typical,744,746,2,9,8,8,9,9
122,20,46,3,5,typical,721,749,1,9,9,8,8,9
123,1,24,2,4,atypical,750,701,2,5,5,6,6,5
123,2,24,2,4,atypical,721,703,1,6,6,6,5,4
123,3,24,2,4,atypical,737,704,3,6,6,5,4,4
123,4,24,2,4,atypical,744,706,1,6,6,7,7,7
123,5,24,2,4,atypical,748,707,2,7,7,7,6,7
123,6,24,2,4,atypical,737,709,3,7,7,7,7,8
123,7,24,2,4,atypical,750,710,2,6,7,6,5,7
123,8,24,2,4,atypical,748,713,2,6,7,6,5,6
123,9,24,2,4,atypical,721,714,1,5,6,4,4,4
123,10,24,2,4,atypical,744,716,2,6,6,7,6,6
123,11,24,2,4,atypical,737,719,3,7,6,7,7,6
123,12,24,2,4,atypical,744,722,2,7,7,7,7,7
123,13,24,2,4,atypical,748,730,3,7,7,6,7,6
123,14,24,2,4,atypical,721,733,1,7,7,8,7,6
123,15,24,2,4,atypical,750,736,2,8,7,8,8,6
123,16,24,2,4,atypical,748,740,2,8,7,8,8,8
123,17,24,2,4,atypical,750,743,2,6,7,6,6,6
123,18,24,2,4,atypical,737,745,1,7,7,7,7,7
123,19,24,2,4,atypical,744,746,2,8,8,8,8,7
123,20,24,2,4,atypical,721,749,1,7,7,7,7,6
124,1,22,2,4,typical,721,749,1,7,6,6,7,4
124,2,22,2,4,typical,744,746,2,5,5,7,6,4
124,3,22,2,4,typical,737,745,1,4,4,6,5,3
124,4,22,2,4,typical,750,743,3,5,5,5,5,3
124,5,22,2,4,typical,748,740,1,3,4,5,5,3
124,6,22,2,4,typical,750,736,1,3,7,4,3,8
124,7,22,2,4,typical,721,733,1,5,5,7,6,4
124,8,22,2,4,typical,748,730,1,3,5,5,5,3
124,9,22,2,4,typical,744,722,1,5,5,7,6,4
124,10,22,2,4,typical,737,719,1,4,6,4,4,5
124,11,22,2,4,typical,744,716,1,3,7,2,2,4
124,12,22,2,4,typical,721,714,1,3,7,3,2,6
124,13,22,2,4,typical,748,713,3,3,4,7,5,4
124,14,22,2,4,typical,750,710,1,7,6,5,5,4
124,15,22,2,4,typical,737,709,1,6,6,6,5,6
124,16,22,2,4,typical,748,707,1,6,7,5,3,6
124,17,22,2,4,typical,744,706,1,3,3,6,4,3
124,18,22,2,4,typical,737,704,1,3,3,3,4,3
124,19,22,2,4,typical,721,703,1,3,7,3,3,4
124,20,22,2,4,typical,750,701,3,5,4,6,5,4
125,1,18,2,4,atypical,750,701,2,7,4,7,6,5
125,2,18,2,4,atypical,721,703,1,7,5,8,8,9
125,3,18,2,4,atypical,737,704,2,2,5,3,1,7
125,4,18,2,4,atypical,744,706,3,9,7,9,9,5
125,5,18,2,4,atypical,748,707,2,5,5,4,3,6
125,6,18,2,4,atypical,737,709,3,9,6,8,9,5
125,7,18,2,4,atypical,750,710,3,7,7,7,5,5
125,8,18,2,4,atypical,748,713,1,1,5,4,1,6
125,9,18,2,4,atypical,721,714,1,1,5,2,1,5
125,10,18,2,4,atypical,744,716,2,8,8,9,7,6
125,11,18,2,4,atypical,737,719,2,6,5,5,7,5
125,12,18,2,4,atypical,744,722,2,9,9,9,9,8
125,13,18,2,4,atypical,748,730,2,3,4,5,5,3
125,14,18,2,4,atypical,721,733,3,7,5,6,6,6
125,15,18,2,4,atypical,750,736,2,1,4,5,2,4
125,16,18,2,4,atypical,748,740,3,5,5,5,5,5
125,17,18,2,4,atypical,750,743,1,8,5,8,9,5
125,18,18,2,4,atypical,737,745,1,9,9,8,7,9
125,19,18,2,4,atypical,744,746,3,9,9,9,9,7
125,20,18,2,4,atypical,721,749,1,9,6,8,6,4
127,1,30,1,4,typical,750,701,1,2,4,6,6,6
127,2,30,1,4,typical,721,703,1,7,7,5,4,9
127,3,30,1,4,typical,737,704,1,2,6,6,7,7
127,4,30,1,4,typical,744,706,2,6,3,5,4,7
127,5,30,1,4,typical,748,707,3,7,5,3,3,8
127,6,30,1,4,typical,737,709,1,4,5,5,5,9
127,7,30,1,4,typical,750,710,2,6,5,6,7,7
127,8,30,1,4,typical,748,713,2,6,4,6,6,4
127,9,30,1,4,typical,721,714,1,2,3,1,1,9
127,10,30,1,4,typical,744,716,2,3,5,5,5,3
127,11,30,1,4,typical,737,719,2,5,6,3,6,4
127,12,30,1,4,typical,744,722,1,8,7,7,9,2
127,13,30,1,4,typical,748,730,1,3,5,5,6,6
127,14,30,1,4,typical,721,733,1,8,7,8,9,4
127,15,30,1,4,typical,750,736,1,5,5,5,6,4
127,16,30,1,4,typical,748,740,2,5,6,5,7,7
127,17,30,1,4,typical,750,743,3,5,5,5,5,5
127,18,30,1,4,typical,737,745,3,3,6,5,4,3
127,19,30,1,4,typical,744,746,2,7,8,6,5,9
127,20,30,1,4,typical,721,749,1,5,6,5,6,8
129,1,18,2,4,atypical,750,701,2,7,7,8,8,5
129,2,18,2,4,atypical,721,703,1,2,7,2,2,7
129,3,18,2,4,atypical,737,704,3,5,7,4,5,4
129,4,18,2,4,atypical,744,706,2,7,8,8,9,2
129,5,18,2,4,atypical,748,707,2,2,4,2,2,3
129,6,18,2,4,atypical,737,709,1,8,8,9,8,3
129,7,18,2,4,atypical,750,710,2,8,8,9,9,5
129,8,18,2,4,atypical,748,713,2,8,8,9,9,2
129,9,18,2,4,atypical,721,714,2,4,6,4,5,8
129,10,18,2,4,atypical,744,716,2,4,8,6,5,5
129,11,18,2,4,atypical,737,719,2,6,7,6,7,8
129,12,18,2,4,atypical,744,722,1,8,8,8,9,4
129,13,18,2,4,atypical,748,730,2,8,8,7,9,3
129,14,18,2,4,atypical,721,733,1,5,6,6,5,6
129,15,18,2,4,atypical,750,736,2,3,4,4,4,8
129,16,18,2,4,atypical,748,740,3,6,7,7,8,4
129,17,18,2,4,atypical,750,743,2,6,7,7,7,5
129,18,18,2,4,atypical,737,745,3,8,8,8,9,2
129,19,18,2,4,atypical,744,746,2,5,7,7,9,4
129,20,18,2,4,atypical,721,749,1,6,7,6,7,6
130,1,20,2,4,typical,750,701,2,4,7,5,4,7
130,2,20,2,4,typical,721,703,1,3,4,6,5,3
130,3,20,2,4,typical,737,704,2,7,6,7,7,8
130,4,20,2,4,typical,744,706,3,3,6,6,3,5
130,5,20,2,4,typical,748,707,1,4,6,6,8,5
130,6,20,2,4,typical,737,709,2,7,3,3,3,1
130,7,20,2,4,typical,750,710,1,6,4,6,7,5
130,8,20,2,4,typical,748,713,3,6,7,4,3,7
130,9,20,2,4,typical,721,714,2,6,7,7,5,4
130,10,20,2,4,typical,744,716,3,5,8,6,5,4
130,11,20,2,4,typical,737,719,2,7,8,5,4,7
130,12,20,2,4,typical,744,722,1,5,4,5,5,3
130,13,20,2,4,typical,748,730,1,5,4,8,7,5
130,14,20,2,4,typical,721,733,3,3,5,7,3,7
130,15,20,2,4,typical,750,736,1,9,6,6,8,4
130,16,20,2,4,typical,748,740,3,8,7,3,3,4
130,17,20,2,4,typical,750,743,2,6,7,7,6,3
130,18,20,2,4,typical,737,745,1,4,6,8,4,4
130,19,20,2,4,typical,744,746,3,3,2,5,4,2
130,20,20,2,4,typical,721,749,1,6,3,5,3,6
131,1,19,1,4,atypical,750,701,2,3,2,9,8,3
131,2,19,1,4,atypical,721,703,2,9,8,8,9,6
131,3,19,1,4,atypical,737,704,2,2,7,2,5,3
131,4,19,1,4,atypical,744,706,2,6,5,7,7,8
131,5,19,1,4,atypical,748,707,2,8,8,6,7,8
131,6,19,1,4,atypical,737,709,3,8,4,8,9,6
131,7,19,1,4,atypical,750,710,2,8,4,8,7,7
131,8,19,1,4,atypical,748,713,2,7,8,3,4,5
131,9,19,1,4,atypical,721,714,2,9,7,9,9,3
131,10,19,1,4,atypical,744,716,2,2,8,7,7,2
131,11,19,1,4,atypical,737,719,2,7,4,7,8,8
131,12,19,1,4,atypical,744,722,2,8,8,9,8,8
131,13,19,1,4,atypical,748,730,2,7,6,7,7,9
131,14,19,1,4,atypical,721,733,2,3,2,8,7,3
131,15,19,1,4,atypical,750,736,2,8,8,6,6,7
131,16,19,1,4,atypical,748,740,2,5,5,6,5,9
131,17,19,1,4,atypical,750,743,2,7,6,2,2,4
131,18,19,1,4,atypical,737,745,1,8,2,7,9,2
131,19,19,1,4,atypical,744,746,2,3,2,7,7,8
131,20,19,1,4,atypical,721,749,2,9,9,9,9,8
132,1,26,2,1,typical,721,749,1,4,6,4,4,6
132,2,26,2,1,typical,744,746,2,4,6,5,5,4
132,3,26,2,1,typical,737,745,1,6,6,6,6,4
132,4,26,2,1,typical,750,743,3,3,4,6,5,4
132,5,26,2,1,typical,748,740,1,4,4,5,6,6
132,6,26,2,1,typical,750,736,2,4,6,5,6,7
132,7,26,2,1,typical,721,733,1,4,5,3,3,7
132,8,26,2,1,typical,748,730,1,5,4,5,7,3
132,9,26,2,1,typical,744,722,1,5,6,7,7,7
132,10,26,2,1,typical,737,719,1,4,4,6,6,5
132,11,26,2,1,typical,744,716,3,3,4,5,4,3
132,12,26,2,1,typical,721,714,3,3,3,2,2,1
132,13,26,2,1,typical,748,713,2,4,4,4,2,2
132,14,26,2,1,typical,750,710,2,4,2,3,3,8
132,15,26,2,1,typical,737,709,1,5,6,7,6,7
132,16,26,2,1,typical,748,707,3,4,4,6,3,6
