ID,trial,Computer,Age,Sex,SO,Race,Politics,Education,condition,adaptor,voice,pitch.judgement,attraction,masculinity,likability,friends,typicality
102,8,10,22,2,1,5,4,5,typical,748,730,1,6,5,5,5,6
102,9,10,22,2,1,5,4,5,typical,744,722,1,3,5,4,2,7
102,10,10,22,2,1,5,4,5,typical,737,719,1,2,3,3,4,3
102,11,10,22,2,1,5,4,5,typical,744,716,1,1,1,1,1,1
102,12,10,22,2,1,5,4,5,typical,721,714,3,1,1,1,1,1
102,13,10,22,2,1,5,4,5,typical,748,713,1,1,3,6,6,4
102,14,10,22,2,1,5,4,5,typical,750,710,2,8,8,8,9,8
102,15,10,22,2,1,5,4,5,typical,737,709,1,1,2,2,1,3
102,16,10,22,2,1,5,4,5,typical,748,707,2,8,7,7,7,5
102,17,10,22,2,1,5,4,5,typical,744,706,1,4,4,5,4,6
102,18,10,22,2,1,5,4,5,typical,737,704,2,1,1,1,1,1
102,19,10,22,2,1,5,4,5,typical,721,703,1,1,1,1,1,1
102,20,10,22,2,1,5,4,5,typical,750,701,2,4,4,5,4,3
103,1,6,18,1,1,3,3,2,atypical,750,701,2,5,4,6,7,4
103,2,6,18,1,1,3,3,2,atypical,721,703,1,7,8,8,8,8
103,3,6,18,1,1,3,3,2,atypical,737,704,2,5,6,6,6,6
103,4,6,18,1,1,3,3,2,atypical,744,706,2,5,5,8,7,6
103,5,6,18,1,1,3,3,2,atypical,748,707,2,8,7,7,8,7
103,6,6,18,1,1,3,3,2,atypical,737,709,1,7,7,8,8,8
103,7,6,18,1,1,3,3,2,atypical,750,710,2,7,6,7,8,7
103,8,6,18,1,1,3,3,2,atypical,748,713,2,6,6,7,7,6
103,9,6,18,1,1,3,3,2,atypical,721,714,3,7,8,7,8,9
103,10,6,18,1,1,3,3,2,atypical,744,716,2,7,6,8,8,6
103,11,6,18,1,1,3,3,2,atypical,737,719,2,6,7,8,8,9
103,12,6,18,1,1,3,3,2,atypical,744,722,2,8,9,9,9,8
103,13,6,18,1,1,3,3,2,atypical,748,730,2,5,5,7,8,5
103,14,6,18,1,1,3,3,2,atypical,721,733,1,8,7,8,8,8
103,15,6,18,1,1,3,3,2,atypical,750,736,2,6,7,7,7,7
103,16,6,18,1,1,3,3,2,atypical,748,740,2,7,6,8,7,7
103,17,6,18,1,1,3,3,2,atypical,750,743,3,7,7,8,7,7
103,18,6,18,1,1,3,3,2,atypical,737,745,3,6,7,7,6,6
103,19,6,18,1,1,3,3,2,atypical,744,746,2,9,9,9,9,9
103,20,6,18,1,1,3,3,2,atypical,721,749,1,8,8,8,8,8
104,1,2,21,2,3,3,5,2,typical,721,749,1,5,3,6,6,7
104,2,2,21,2,3,3,5,2,typical,744,746,2,5,6,5,4,8
104,3,2,21,2,3,3,5,2,typical,737,745,1,5,3,6,4,3
104,4,2,21,2,3,3,5,2,typical,750,743,3,6,4,7,7,5
104,5,2,21,2,3,3,5,2,typical,748,740,1,3,2,4,3,2
104,6,2,21,2,3,3,5,2,typical,750,736,2,5,3,5,5,7
104,7,2,21,2,3,3,5,2,typical,721,733,1,3,2,2,2,6
104,8,2,21,2,3,3,5,2,typical,748,730,1,6,6,5,5,6
104,9,2,21,2,3,3,5,2,typical,744,722,2,5,4,7,7,5
104,10,2,21,2,3,3,5,2,typical,737,719,1,5,4,6,6,7
104,11,2,21,2,3,3,5,2,typical,744,716,3,5,7,4,5,4
104,12,2,21,2,3,3,5,2,typical,721,714,3,6,4,6,7,6
104,13,2,21,2,3,3,5,2,typical,748,713,3,5,7,5,4,5
104,14,2,21,2,3,3,5,2,typical,750,710,2,5,4,6,5,7
104,15,2,21,2,3,3,5,2,typical,737,709,1,5,5,6,6,7
104,16,2,21,2,3,3,5,2,typical,748,707,1,5,2,6,7,4
104,17,2,21,2,3,3,5,2,typical,744,706,1,5,6,5,5,6
104,18,2,21,2,3,3,5,2,typical,737,704,1,4,3,4,2,5
104,19,2,21,2,3,3,5,2,typical,721,703,1,6,6,5,5,7
104,20,2,21,2,3,3,5,2,typical,750,701,3,4,3,5,5,4
106,1,2,19,1,1,3,3,3,atypical,750,701,2,3,4,5,4,5
106,2,2,19,1,1,3,3,3,atypical,721,703,1,7,7,7,7,4
106,3,2,19,1,1,3,3,3,atypical,737,704,2,3,3,2,3,7
106,4,2,19,1,1,3,3,3,atypical,744,706,2,4,4,6,5,6
106,5,2,19,1,1,3,3,3,atypical,748,707,3,6,6,7,6,7
106,6,2,19,1,1,3,3,3,atypical,737,709,3,7,7,7,7,4
106,7,2,19,1,1,3,3,3,atypical,750,710,2,6,7,6,7,7
106,8,2,19,1,1,3,3,3,atypical,748,713,2,3,8,7,7,5
106,9,2,19,1,1,3,3,3,atypical,721,714,3,2,6,3,2,8
106,10,2,19,1,1,3,3,3,atypical,744,716,2,7,7,7,7,6
106,11,2,19,1,1,3,3,3,atypical,737,719,2,7,6,6,6,8
106,12,2,19,1,1,3,3,3,atypical,744,722,2,7,7,8,7,3
106,13,2,19,1,1,3,3,3,atypical,748,730,3,7,8,7,8,4
106,14,2,19,1,1,3,3,3,atypical,721,733,1,7,6,7,7,8
106,15,2,19,1,1,3,3,3,atypical,750,736,2,7,5,5,6,5
106,16,2,19,1,1,3,3,3,atypical,748,740,2,7,6,7,7,8
106,17,2,19,1,1,3,3,3,atypical,750,743,2,7,6,7,7,8
106,18,2,19,1,1,3,3,3,atypical,737,745,3,7,7,8,7,4
106,19,2,19,1,1,3,3,3,atypical,744,746,2,7,8,8,8,8
106,20,2,19,1,1,3,3,3,atypical,721,749,1,7,8,7,7,4
107,1,6,19,1,1,1,4,3,atypical,721,749,1,6,6,6,6,6
107,2,6,19,1,1,1,4,3,atypical,744,746,2,5,5,5,5,5
107,3,6,19,1,1,1,4,3,atypical,737,745,2,5,6,5,5,6
107,4,6,19,1,1,1,4,3,atypical,750,743,2,5,5,6,5,3
107,5,6,19,1,1,1,4,3,atypical,748,740,2,5,5,5,5,8
107,6,6,19,1,1,1,4,3,atypical,750,736,2,4,5,5,5,6
107,7,6,19,1,1,1,4,3,atypical,721,733,1,4,5,5,5,6
107,8,6,19,1,1,1,4,3,atypical,748,730,2,5,5,5,5,3
107,9,6,19,1,1,1,4,3,atypical,744,722,2,5,5,5,5,9
107,10,6,19,1,1,1,4,3,atypical,737,719,2,5,5,5,4,7
107,11,6,19,1,1,1,4,3,atypical,744,716,2,5,5,5,5,4
107,12,6,19,1,1,1,4,3,atypical,721,714,2,5,4,5,5,5
107,13,6,19,1,1,1,4,3,atypical,748,713,2,4,5,5,5,5
107,14,6,19,1,1,1,4,3,atypical,750,710,2,6,5,5,5,5
107,15,6,19,1,1,1,4,3,atypical,737,709,2,5,5,5,5,5
107,16,6,19,1,1,1,4,3,atypical,748,707,2,5,5,5,4,6
107,17,6,19,1,1,1,4,3,atypical,744,706,2,6,5,5,5,5
107,18,6,19,1,1,1,4,3,atypical,737,704,2,5,5,5,5,4
107,19,6,19,1,1,1,4,3,atypical,721,703,1,4,5,5,5,6
107,20,6,19,1,1,1,4,3,atypical,750,701,2,4,5,5,5,4
108,1,10,21,2,1,2,4,5,atypical,721,749,1,9,8,7,7,3
108,2,10,21,2,1,2,4,5,atypical,744,746,2,7,7,7,6,8
108,3,10,21,2,1,2,4,5,atypical,737,745,3,7,2,8,8,3
108,4,10,21,2,1,2,4,5,atypical,750,743,2,3,1,8,8,8
108,5,10,21,2,1,2,4,5,atypical,748,740,3,4,2,7,4,8
108,6,10,21,2,1,2,4,5,atypical,750,736,3,3,2,7,2,8
108,7,10,21,2,1,2,4,5,atypical,721,733,1,7,6,7,5,7
108,8,10,21,2,1,2,4,5,atypical,748,730,2,8,7,8,8,3
108,9,10,21,2,1,2,4,5,atypical,744,722,3,7,2,7,7,7
108,10,10,21,2,1,2,4,5,atypical,737,719,2,3,3,6,7,8
108,11,10,21,2,1,2,4,5,atypical,744,716,2,2,2,3,2,7
108,12,10,21,2,1,2,4,5,atypical,721,714,1,7,7,3,3,7
108,13,10,21,2,1,2,4,5,atypical,748,713,2,7,2,9,8,3
108,14,10,21,2,1,2,4,5,atypical,750,710,3,7,8,8,6,8
108,15,10,21,2,1,2,4,5,atypical,737,709,3,6,2,7,7,8
108,16,10,21,2,1,2,4,5,atypical,748,707,2,8,8,8,8,6
108,17,10,21,2,1,2,4,5,atypical,744,706,3,6,2,8,8,7
108,18,10,21,2,1,2,4,5,atypical,737,704,2,6,2,8,8,6
108,19,10,21,2,1,2,4,5,atypical,721,703,1,4,7,8,8,7
108,20,10,21,2,1,2,4,5,atypical,750,701,2,6,2,8,8,7
109,1,4,25,3,2,4,5,3,atypical,750,701,1,7,6,8,9,5
109,2,4,25,3,2,4,5,3,atypical,721,703,1,7,6,7,5,7
109,3,4,25,3,2,4,5,3,atypical,737,704,2,5,5,6,4,4
109,4,4,25,3,2,4,5,3,atypical,744,706,3,7,7,8,9,6
109,5,4,25,3,2,4,5,3,atypical,748,707,2,6,5,7,5,4
109,6,4,25,3,2,4,5,3,atypical,737,709,2,7,6,8,8,6
109,7,4,25,3,2,4,5,3,atypical,750,710,2,6,4,7,6,3
109,8,4,25,3,2,4,5,3,atypical,748,713,2,5,8,6,4,8
109,9,4,25,3,2,4,5,3,atypical,721,714,3,5,7,6,7,8
109,10,4,25,3,2,4,5,3,atypical,744,716,1,5,8,7,8,9
109,11,4,25,3,2,4,5,3,atypical,737,719,3,4,5,6,8,6
109,12,4,25,3,2,4,5,3,atypical,744,722,1,6,9,7,7,9
109,13,4,25,3,2,4,5,3,atypical,748,730,2,5,8,6,5,5
109,14,4,25,3,2,4,5,3,atypical,721,733,1,7,6,8,8,5
109,15,4,25,3,2,4,5,3,atypical,750,736,2,6,6,7,6,7
109,16,4,25,3,2,4,5,3,atypical,748,740,3,6,5,7,6,5
109,17,4,25,3,2,4,5,3,atypical,750,743,3,5,6,7,6,8
109,18,4,25,3,2,4,5,3,atypical,737,745,3,6,8,7,6,9
109,19,4,25,3,2,4,5,3,atypical,744,746,2,5,8,7,4,9
109,20,4,25,3,2,4,5,3,atypical,721,749,1,5,7,7,6,6
110,1,3,22,1,1,4,3,2,atypical,721,749,1,7,7,7,8,6
110,2,3,22,1,1,4,3,2,atypical,744,746,2,7,8,8,9,7
110,3,3,22,1,1,4,3,2,atypical,737,745,2,5,6,6,7,3
110,4,3,22,1,1,4,3,2,atypical,750,743,2,4,5,8,7,4
110,5,3,22,1,1,4,3,2,atypical,748,740,3,4,5,6,6,7
110,6,3,22,1,1,4,3,2,atypical,750,736,2,4,6,6,6,7
110,7,3,22,1,1,4,3,2,atypical,721,733,3,5,6,6,6,6
110,8,3,22,1,1,4,3,2,atypical,748,730,2,4,6,5,4,3
110,9,3,22,1,1,4,3,2,atypical,744,722,2,6,6,8,7,6
110,10,3,22,1,1,4,3,2,atypical,737,719,1,4,6,6,5,6
110,11,3,22,1,1,4,3,2,atypical,744,716,2,2,6,4,3,5
110,12,3,22,1,1,4,3,2,atypical,721,714,2,7,7,6,6,4
110,13,3,22,1,1,4,3,2,atypical,748,713,2,4,5,5,3,4
110,14,3,22,1,1,4,3,2,atypical,750,710,2,4,5,4,4,7
110,15,3,22,1,1,4,3,2,atypical,737,709,2,4,5,7,6,7
110,16,3,22,1,1,4,3,2,atypical,748,707,3,6,7,7,7,4
110,17,3,22,1,1,4,3,2,atypical,744,706,3,4,7,5,4,6
110,18,3,22,1,1,4,3,2,atypical,737,704,3,3,5,5,3,5
110,19,3,22,1,1,4,3,2,atypical,721,703,1,5,6,6,5,7
110,20,3,22,1,1,4,3,2,atypical,750,701,2,3,6,5,5,6
111,1,3,18,3,2,4,5,3,typical,750,701,1,6,5,7,8,3
111,2,3,18,3,2,4,5,3,typical,721,703,1,6,7,6,4,7
111,3,3,18,3,2,4,5,3,typical,737,704,1,4,3,7,8,4
111,4,3,18,3,2,4,5,3,typical,744,706,3,6,6,7,4,5
111,5,3,18,3,2,4,5,3,typical,748,707,3,7,8,3,3,5
111,6,3,18,3,2,4,5,3,typical,737,709,1,6,7,7,3,6
111,7,3,18,3,2,4,5,3,typical,750,710,3,7,6,6,5,4
111,8,3,18,3,2,4,5,3,typical,748,713,2,5,8,3,2,4
111,9,3,18,3,2,4,5,3,typical,721,714,1,5,6,2,1,6
111,10,3,18,3,2,4,5,3,typical,744,716,2,8,8,3,2,5
111,11,3,18,3,2,4,5,3,typical,737,719,1,5,7,6,4,6
111,12,3,18,3,2,4,5,3,typical,744,722,1,3,9,1,1,6
111,13,3,18,3,2,4,5,3,typical,748,730,3,8,6,4,3,4
111,14,3,18,3,2,4,5,3,typical,721,733,1,6,6,6,5,7
111,15,3,18,3,2,4,5,3,typical,750,736,3,7,6,5,4,6
111,16,3,18,3,2,4,5,3,typical,748,740,2,7,8,5,4,4
111,17,3,18,3,2,4,5,3,typical,750,743,3,6,7,5,5,4
111,18,3,18,3,2,4,5,3,typical,737,745,1,8,9,5,4,6
111,19,3,18,3,2,4,5,3,typical,744,746,2,6,7,4,3,7
111,20,3,18,3,2,4,5,3,typical,721,749,1,7,8,5,3,5
112,1,6,20,2,1,4,2,3,typical,750,701,1,4,4,5,5,4
112,2,6,20,2,1,4,2,3,typical,721,703,1,5,4,5,5,6
112,3,6,20,2,1,4,2,3,typical,737,704,1,3,3,3,3,2
112,4,6,20,2,1,4,2,3,typical,744,706,3,5,3,5,5,5
112,5,6,20,2,1,4,2,3,typical,748,707,2,5,3,6,6,6
112,6,6,20,2,1,4,2,3,typical,737,709,1,5,5,5,5,4
112,7,6,20,2,1,4,2,3,typical,750,710,3,5,6,5,5,5
112,8,6,20,2,1,4,2,3,typical,748,713,2,4,6,5,5,5
112,9,6,20,2,1,4,2,3,typical,721,714,1,4,4,5,5,4
112,10,6,20,2,1,4,2,3,typical,744,716,2,3,6,5,4,4
112,11,6,20,2,1,4,2,3,typical,737,719,3,5,4,5,5,6
112,12,6,20,2,1,4,2,3,typical,744,722,3,6,5,5,6,5
112,13,6,20,2,1,4,2,3,typical,748,730,3,3,6,5,5,4
112,14,6,20,2,1,4,2,3,typical,721,733,1,4,4,4,4,5
112,15,6,20,2,1,4,2,3,typical,750,736,3,6,5,5,6,5
112,16,6,20,2,1,4,2,3,typical,748,740,3,4,4,4,4,5
112,17,6,20,2,1,4,2,3,typical,750,743,3,3,3,4,5,4
112,18,6,20,2,1,4,2,3,typical,737,745,1,3,7,5,4,4
112,19,6,20,2,1,4,2,3,typical,744,746,2,5,4,5,6,5
112,20,6,20,2,1,4,2,3,typical,721,749,1,6,4,6,6,5
113,1,6,25,2,1,2,5,4,typical,721,749,1,9,7,6,5,8
113,2,6,25,2,1,2,5,4,typical,744,746,3,6,5,8,7,6
113,3,6,25,2,1,2,5,4,typical,737,745,1,7,7,5,8,4
113,4,6,25,2,1,2,5,4,typical,750,743,2,6,5,4,4,6
113,5,6,25,2,1,2,5,4,typical,748,740,1,6,6,7,5,8
113,6,6,25,2,1,2,5,4,typical,750,736,3,7,5,6,7,8
113,7,6,25,2,1,2,5,4,typical,721,733,1,3,3,2,1,6
113,8,6,25,2,1,2,5,4,typical,748,730,1,6,7,5,4,3
113,9,6,25,2,1,2,5,4,typical,744,722,3,2,2,4,3,9
113,10,6,25,2,1,2,5,4,typical,737,719,1,6,6,6,6,9
113,11,6,25,2,1,2,5,4,typical,744,716,3,3,6,3,1,9
113,12,6,25,2,1,2,5,4,typical,721,714,3,1,3,5,7,6
113,13,6,25,2,1,2,5,4,typical,748,713,3,8,7,8,8,8
113,14,6,25,2,1,2,5,4,typical,750,710,3,5,5,5,2,9
113,15,6,25,2,1,2,5,4,typical,737,709,3,3,3,7,6,4
113,16,6,25,2,1,2,5,4,typical,748,707,3,7,6,5,1,9
113,17,6,25,2,1,2,5,4,typical,744,706,1,1,4,7,3,2
113,18,6,25,2,1,2,5,4,typical,737,704,3,1,1,3,8,1
113,19,6,25,2,1,2,5,4,typical,721,703,1,9,6,8,8,7
113,20,6,25,2,1,2,5,4,typical,750,701,2,7,6,3,7,3
114,1,5,25,1,4,4,5,5,atypical,750,701,2,2,2,6,6,3
114,2,5,25,1,4,4,5,5,atypical,721,703,3,7,7,6,6,8
114,3,5,25,1,4,4,5,5,atypical,737,704,2,5,6,6,4,5
114,4,5,25,1,4,4,5,5,atypical,744,706,2,4,4,4,3,8
114,5,5,25,1,4,4,5,5,atypical,748,707,2,2,8,2,1,9
114,6,5,25,1,4,4,5,5,atypical,737,709,3,4,8,6,2,8
114,7,5,25,1,4,4,5,5,atypical,750,710,3,8,7,7,5,9
114,8,5,25,1,4,4,5,5,atypical,748,713,3,2,9,8,8,5
114,9,5,25,1,4,4,5,5,atypical,721,714,2,9,9,8,8,9
114,10,5,25,1,4,4,5,5,atypical,744,716,2,8,9,8,7,4
114,11,5,25,1,4,4,5,5,atypical,737,719,2,9,8,7,4,7
114,12,5,25,1,4,4,5,5,atypical,744,722,2,7,9,6,7,9
114,13,5,25,1,4,4,5,5,atypical,748,730,2,4,7,5,8,4
114,14,5,25,1,4,4,5,5,atypical,721,733,3,2,6,3,3,3
114,15,5,25,1,4,4,5,5,atypical,750,736,3,7,6,7,4,3
114,16,5,25,1,4,4,5,5,atypical,748,740,3,8,8,7,7,6
114,17,5,25,1,4,4,5,5,atypical,750,743,3,7,7,7,4,6
114,18,5,25,1,4,4,5,5,atypical,737,745,1,9,9,8,7,6
114,19,5,25,1,4,4,5,5,atypical,744,746,2,3,9,1,4,2
114,20,5,25,1,4,4,5,5,atypical,721,749,2,7,6,3,3,4
115,1,3,26,2,1,3,3,2,typical,721,749,1,9,9,8,8,5
115,2,3,26,2,1,3,3,2,typical,744,746,2,7,6,6,5,8
115,3,3,26,2,1,3,3,2,typical,737,745,1,6,5,5,4,5
115,4,3,26,2,1,3,3,2,typical,750,743,3,7,5,7,8,3
115,5,3,26,2,1,3,3,2,typical,748,740,1,4,4,7,7,9
115,6,3,26,2,1,3,3,2,typical,750,736,1,7,4,8,7,6
115,7,3,26,2,1,3,3,2,typical,721,733,1,3,3,6,5,5
115,8,3,26,2,1,3,3,2,typical,748,730,1,7,6,6,8,3
115,9,3,26,2,1,3,3,2,typical,744,722,1,4,4,7,5,6
115,10,3,26,2,1,3,3,2,typical,737,719,1,5,3,6,5,4
115,11,3,26,2,1,3,3,2,typical,744,716,1,4,7,5,6,2
115,12,3,26,2,1,3,3,2,typical,721,714,1,6,6,3,4,7
115,13,3,26,2,1,3,3,2,typical,748,713,1,4,3,5,4,8
115,14,3,26,2,1,3,3,2,typical,750,710,1,7,5,6,8,9
115,15,3,26,2,1,3,3,2,typical,737,709,1,4,3,7,6,8
115,16,3,26,2,1,3,3,2,typical,748,707,1,4,2,6,5,9
115,17,3,26,2,1,3,3,2,typical,744,706,1,7,4,4,4,3
115,18,3,26,2,1,3,3,2,typical,737,704,1,6,4,6,7,6
115,19,3,26,2,1,3,3,2,typical,721,703,1,6,4,5,6,8
115,20,3,26,2,1,3,3,2,typical,750,701,1,4,2,6,7,4
116,1,1,20,2,1,4,5,3,typical,721,749,1,6,7,6,6,7
116,2,1,20,2,1,4,5,3,typical,744,746,2,2,3,5,3,4
116,3,1,20,2,1,4,5,3,typical,737,745,1,1,1,2,1,2
116,4,1,20,2,1,4,5,3,typical,750,743,1,6,4,7,8,4
116,5,1,20,2,1,4,5,3,typical,748,740,1,5,4,7,8,6
116,6,1,20,2,1,4,5,3,typical,750,736,1,7,4,8,9,3
116,7,1,20,2,1,4,5,3,typical,721,733,1,1,1,4,4,3
116,8,1,20,2,1,4,5,3,typical,748,730,1,3,3,4,4,9
116,9,1,20,2,1,4,5,3,typical,744,722,1,3,4,5,6,5
116,10,1,20,2,1,4,5,3,typical,737,719,1,1,2,4,4,3
116,11,1,20,2,1,4,5,3,typical,744,716,1,1,1,4,4,3
116,12,1,20,2,1,4,5,3,typical,721,714,1,8,7,8,9,4
116,13,1,20,2,1,4,5,3,typical,748,713,3,1,3,3,3,4
116,14,1,20,2,1,4,5,3,typical,750,710,1,6,4,7,8,5
116,15,1,20,2,1,4,5,3,typical,737,709,1,4,4,6,7,5
116,16,1,20,2,1,4,5,3,typical,748,707,1,7,4,6,7,5
116,17,1,20,2,1,4,5,3,typical,744,706,1,3,3,6,5,4
116,18,1,20,2,1,4,5,3,typical,737,704,1,1,2,4,4,3
116,19,1,20,2,1,4,5,3,typical,721,703,1,2,3,4,4,5
116,20,1,20,2,1,4,5,3,typical,750,701,1,2,2,4,3,3
117,1,3,36,1,1,4,3,8,typical,721,749,1,6,6,6,6,6
117,2,3,36,1,1,4,3,8,typical,744,746,3,6,6,6,6,6
117,3,3,36,1,1,4,3,8,typical,737,745,1,6,6,6,6,6
117,4,3,36,1,1,4,3,8,typical,750,743,2,6,6,6,6,6
117,5,3,36,1,1,4,3,8,typical,748,740,1,6,6,6,6,6
117,6,3,36,1,1,4,3,8,typical,750,736,3,6,4,4,4,4
117,7,3,36,1,1,4,3,8,typical,721,733,1,6,6,6,6,6
117,8,3,36,1,1,4,3,8,typical,748,730,3,6,6,6,6,6
117,9,3,36,1,1,4,3,8,typical,744,722,1,7,7,7,7,7
117,10,3,36,1,1,4,3,8,typical,737,719,1,7,7,7,7,7
117,11,3,36,1,1,4,3,8,typical,744,716,1,7,7,7,7,7
117,12,3,36,1,1,4,3,8,typical,721,714,1,7,7,7,7,7
117,13,3,36,1,1,4,3,8,typical,748,713,1,7,7,7,7,7
117,14,3,36,1,1,4,3,8,typical,750,710,2,6,7,6,6,7
117,15,3,36,1,1,4,3,8,typical,737,709,2,7,7,7,7,7
117,16,3,36,1,1,4,3,8,typical,748,707,3,7,8,7,7,7
117,17,3,36,1,1,4,3,8,typical,744,706,1,7,7,6,6,7
117,18,3,36,1,1,4,3,8,typical,737,704,3,7,7,6,7,7
117,19,3,36,1,1,4,3,8,typical,721,703,3,7,7,7,7,7
117,20,3,36,1,1,4,3,8,typical,750,701,2,6,6,6,6,7
118,1,2,28,2,1,5,5,7,atypical,721,749,1,7,8,6,6,6
118,2,2,28,2,1,5,5,7,atypical,744,746,2,8,7,6,7,7
118,3,2,28,2,1,5,5,7,atypical,737,745,3,3,4,6,5,5
118,4,2,28,2,1,5,5,7,atypical,750,743,2,4,4,5,5,3
118,5,2,28,2,1,5,5,7,atypical,748,740,3,6,6,5,6,6
118,6,2,28,2,1,5,5,7,atypical,750,736,2,7,7,6,6,7
118,7,2,28,2,1,5,5,7,atypical,721,733,1,7,7,8,8,6
118,8,2,28,2,1,5,5,7,atypical,748,730,3,3,4,4,4,4
118,9,2,28,2,1,5,5,7,atypical,744,722,2,7,7,6,6,6
118,10,2,28,2,1,5,5,7,atypical,737,719,2,7,6,7,7,6
118,11,2,28,2,1,5,5,7,atypical,744,716,3,3,4,4,3,4
118,12,2,28,2,1,5,5,7,atypical,721,714,2,6,6,6,4,5
118,13,2,28,2,1,5,5,7,atypical,748,713,2,6,6,4,5,5
118,14,2,28,2,1,5,5,7,atypical,750,710,2,6,6,5,5,6
118,15,2,28,2,1,5,5,7,atypical,737,709,3,6,6,6,5,6
118,16,2,28,2,1,5,5,7,atypical,748,707,2,7,7,6,7,6
118,17,2,28,2,1,5,5,7,atypical,744,706,2,3,4,4,3,3
118,18,2,28,2,1,5,5,7,atypical,737,704,2,3,4,3,3,3
118,19,2,28,2,1,5,5,7,atypical,721,703,1,5,5,5,5,5
118,20,2,28,2,1,5,5,7,atypical,750,701,2,4,4,5,5,2
119,1,2,28,1,2,4,5,7,atypical,721,749,1,8,7,3,4,3
119,2,2,28,1,2,4,5,7,atypical,744,746,2,6,8,6,6,7
119,3,2,28,1,2,4,5,7,atypical,737,745,2,5,6,4,4,5
119,4,2,28,1,2,4,5,7,atypical,750,743,2,8,6,8,8,6
119,5,2,28,1,2,4,5,7,atypical,748,740,2,6,7,7,7,8
119,6,2,28,1,2,4,5,7,atypical,750,736,2,6,6,5,5,7
119,7,2,28,1,2,4,5,7,atypical,721,733,2,6,4,7,7,7
119,8,2,28,1,2,4,5,7,atypical,748,730,2,6,7,4,4,6
119,9,2,28,1,2,4,5,7,atypical,744,722,2,7,7,8,7,6
119,10,2,28,1,2,4,5,7,atypical,737,719,2,4,5,5,6,7
119,11,2,28,1,2,4,5,7,atypical,744,716,2,4,7,4,4,4
119,12,2,28,1,2,4,5,7,atypical,721,714,2,6,4,6,7,7
119,13,2,28,1,2,4,5,7,atypical,748,713,2,4,7,4,5,6
119,14,2,28,1,2,4,5,7,atypical,750,710,2,6,5,5,6,7
119,15,2,28,1,2,4,5,7,atypical,737,709,2,7,6,7,6,7
119,16,2,28,1,2,4,5,7,atypical,748,707,2,4,4,7,7,6
119,17,2,28,1,2,4,5,7,atypical,744,706,2,6,6,7,7,6
119,18,2,28,1,2,4,5,7,atypical,737,704,2,5,4,4,3,4
119,19,2,28,1,2,4,5,7,atypical,721,703,2,6,7,8,7,7
119,20,2,28,1,2,4,5,7,atypical,750,701,2,6,5,4,3,6
120,1,2,20,2,1,1,4,2,typical,750,701,1,5,2,7,7,4
120,2,2,20,2,1,1,4,2,typical,721,703,1,3,6,5,5,7
120,3,2,20,2,1,1,4,2,typical,737,704,1,3,1,5,4,5
120,4,2,20,2,1,1,4,2,typical,744,706,1,4,3,8,8,8
120,5,2,20,2,1,1,4,2,typical,748,707,3,3,4,7,8,6
120,6,2,20,2,1,1,4,2,typical,737,709,1,8,5,6,7,6
120,7,2,20,2,1,1,4,2,typical,750,710,3,7,4,5,5,6
120,8,2,20,2,1,1,4,2,typical,748,713,1,1,4,3,5,2
120,9,2,20,2,1,1,4,2,typical,721,714,1,5,4,6,6,7
120,10,2,20,2,1,1,4,2,typical,744,716,3,2,5,4,5,4
120,11,2,20,2,1,1,4,2,typical,737,719,1,4,5,3,4,6
120,12,2,20,2,1,1,4,2,typical,744,722,3,5,5,7,7,6
120,13,2,20,2,1,1,4,2,typical,748,730,1,5,4,5,6,7
120,14,2,20,2,1,1,4,2,typical,721,733,1,7,6,6,6,7
120,15,2,20,2,1,1,4,2,typical,750,736,1,3,5,5,6,6
120,16,2,20,2,1,1,4,2,typical,748,740,2,6,5,7,7,7
120,17,2,20,2,1,1,4,2,typical,750,743,1,5,4,8,8,7
120,18,2,20,2,1,1,4,2,typical,737,745,1,5,6,6,7,7
120,19,2,20,2,1,1,4,2,typical,744,746,3,7,7,5,6,6
120,20,2,20,2,1,1,4,2,typical,721,749,1,6,5,5,6,7
121,1,2,30,2,3,5,4,5,atypical,750,701,2,3,3,5,4,3
121,2,2,30,2,3,5,4,5,atypical,721,703,1,7,6,6,7,8
121,3,2,30,2,3,5,4,5,atypical,737,704,2,3,5,4,3,6
121,4,2,30,2,3,5,4,5,atypical,744,706,2,7,6,4,3,4
121,5,2,30,2,3,5,4,5,atypical,748,707,2,7,6,6,6,7
121,6,2,30,2,3,5,4,5,atypical,737,709,1,7,7,6,7,6
121,7,2,30,2,3,5,4,5,atypical,750,710,2,8,7,7,7,6
121,8,2,30,2,3,5,4,5,atypical,748,713,2,4,5,8,8,3
121,9,2,30,2,3,5,4,5,atypical,721,714,3,8,6,6,8,4
121,10,2,30,2,3,5,4,5,atypical,744,716,2,5,6,5,5,4
121,11,2,30,2,3,5,4,5,atypical,737,719,2,4,4,5,4,3
121,12,2,30,2,3,5,4,5,atypical,744,722,2,6,6,9,8,5
121,13,2,30,2,3,5,4,5,atypical,748,730,2,5,5,6,6,3
121,14,2,30,2,3,5,4,5,atypical,721,733,1,6,5,5,6,6
121,15,2,30,2,3,5,4,5,atypical,750,736,2,3,4,5,5,3
121,16,2,30,2,3,5,4,5,atypical,748,740,2,5,4,6,6,5
121,17,2,30,2,3,5,4,5,atypical,750,743,3,5,5,5,5,5
121,18,2,30,2,3,5,4,5,atypical,737,745,1,3,5,3,3,2
