ID,trial,Age,Sex,Race,target.sex,condition,adaptor,voice,pitch.judgement,attraction,masc.fem,likability,friends,typicality
114,27,20,2,3,male,masc,721,733,1,7,8,6,1,6
114,28,20,2,3,male,masc,748,730,1,9,9,6,4,4
114,29,20,2,3,male,masc,744,722,1,8,8,7,6,6
114,30,20,2,3,male,masc,737,719,1,9,8,9,9,4
114,31,20,2,3,male,masc,744,716,1,9,8,9,9,1
114,32,20,2,3,male,masc,721,714,1,8,7,6,1,3
114,33,20,2,3,male,masc,748,713,1,8,8,6,6,4
114,34,20,2,3,male,masc,750,710,1,9,8,8,6,5
114,35,20,2,3,male,masc,737,709,1,7,8,4,1,4
114,36,20,2,3,male,masc,748,707,1,8,8,4,4,3
114,37,20,2,3,male,masc,744,706,1,9,8,8,6,6
114,38,20,2,3,male,masc,737,704,1,7,8,3,1,8
114,39,20,2,3,male,masc,721,703,1,7,8,2,1,9
114,40,20,2,3,male,masc,750,701,1,9,8,4,6,4
115,1,21,2,1,male,fem,750,701,2,4,3,6,7,6
115,2,21,2,1,male,fem,721,703,1,6,7,4,5,9
115,3,21,2,1,male,fem,737,704,3,3,4,3,2,5
115,4,21,2,1,male,fem,744,706,2,5,3,6,7,5
115,5,21,2,1,male,fem,748,707,2,4,6,3,4,6
115,6,21,2,1,male,fem,737,709,3,9,6,8,8,6
115,7,21,2,1,male,fem,750,710,2,7,7,6,7,9
115,8,21,2,1,male,fem,748,713,2,4,8,3,5,4
115,9,21,2,1,male,fem,721,714,2,6,5,2,1,4
115,10,21,2,1,male,fem,744,716,2,5,4,6,1,2
115,11,21,2,1,male,fem,737,719,2,7,8,6,4,9
115,12,21,2,1,male,fem,744,722,2,9,5,8,8,7
115,13,21,2,1,male,fem,748,730,2,6,6,7,8,3
115,14,21,2,1,male,fem,721,733,1,8,7,8,8,7
115,15,21,2,1,male,fem,750,736,2,8,8,6,4,4
115,16,21,2,1,male,fem,748,740,2,6,7,5,6,8
115,17,21,2,1,male,fem,750,743,2,7,7,9,8,7
115,18,21,2,1,male,fem,737,745,1,4,6,3,5,4
115,19,21,2,1,male,fem,744,746,2,7,8,8,7,9
115,20,21,2,1,male,fem,721,749,2,7,7,8,8,6
115,21,21,2,1,female,fem,128,663,2,4,6,5,5,8
115,22,21,2,1,female,fem,173,508,2,7,6,9,8,7
115,23,21,2,1,female,fem,365,437,2,6,7,6,7,5
115,24,21,2,1,female,fem,377,417,2,7,8,7,6,9
115,25,21,2,1,female,fem,354,413,2,8,9,7,8,2
115,26,21,2,1,female,fem,354,406,1,8,8,6,5,6
115,27,21,2,1,female,fem,128,380,3,6,4,6,7,5
115,28,21,2,1,female,fem,173,371,2,6,7,4,4,6
115,29,21,2,1,female,fem,365,367,2,7,6,5,5,6
115,30,21,2,1,female,fem,377,354,2,4,7,6,4,3
115,31,21,2,1,female,fem,173,338,2,5,6,6,7,7
115,32,21,2,1,female,fem,377,333,3,7,7,4,3,2
115,33,21,2,1,female,fem,128,323,2,5,5,6,6,8
115,34,21,2,1,female,fem,354,319,2,5,4,6,6,7
115,35,21,2,1,female,fem,365,315,2,4,4,5,6,7
115,36,21,2,1,female,fem,128,199,2,6,4,8,8,6
115,37,21,2,1,female,fem,354,144,2,7,8,7,7,9
115,38,21,2,1,female,fem,173,121,3,5,7,4,3,7
115,39,21,2,1,female,fem,365,112,2,5,4,7,7,6
115,40,21,2,1,female,fem,377,103,2,6,8,4,4,6
116,1,20,2,4,female,masc,128,663,1,6,5,8,8,8
116,2,20,2,4,female,masc,173,508,1,6,7,8,8,6
116,3,20,2,4,female,masc,365,437,2,7,8,8,8,7
116,4,20,2,4,female,masc,377,417,1,7,8,8,8,7
116,5,20,2,4,female,masc,354,413,1,7,9,8,8,6
116,6,20,2,4,female,masc,354,406,1,8,7,7,7,7
116,7,20,2,4,female,masc,128,380,1,7,6,7,7,6
116,8,20,2,4,female,masc,173,371,1,7,8,8,8,7
116,9,20,2,4,female,masc,365,367,3,7,8,8,7,7
116,10,20,2,4,female,masc,377,354,1,7,8,7,7,7
116,11,20,2,4,female,masc,173,338,1,8,8,8,8,7
116,12,20,2,4,female,masc,377,333,1,6,8,6,6,6
116,13,20,2,4,female,masc,128,323,3,7,7,8,8,7
116,14,20,2,4,female,masc,354,319,3,7,7,8,7,6
116,15,20,2,4,female,masc,365,315,2,7,8,7,6,6
116,16,20,2,4,female,masc,128,199,3,8,7,8,8,7
116,17,20,2,4,female,masc,354,144,3,7,8,8,7,7
116,18,20,2,4,female,masc,173,121,1,7,8,8,7,7
116,19,20,2,4,female,masc,365,112,3,6,6,8,7,5
116,20,20,2,4,female,masc,377,103,3,7,8,8,7,6
116,21,20,2,4,male,masc,721,749,1,6,7,6,4,5
116,22,20,2,4,male,masc,744,746,3,6,7,7,5,6
116,23,20,2,4,male,masc,737,745,1,4,6,5,3,5
116,24,20,2,4,male,masc,750,743,1,6,4,8,8,5
116,25,20,2,4,male,masc,748,740,1,4,6,6,4,6
116,26,20,2,4,male,masc,750,736,1,5,7,7,5,6
116,27,20,2,4,male,masc,721,733,1,6,6,7,6,6
116,28,20,2,4,male,masc,748,730,1,5,6,7,4,4
116,29,20,2,4,male,masc,744,722,3,5,7,7,5,6
116,30,20,2,4,male,masc,737,719,1,5,6,7,5,6
116,31,20,2,4,male,masc,744,716,3,3,5,4,3,5
116,32,20,2,4,male,masc,721,714,1,5,6,7,6,5
116,33,20,2,4,male,masc,748,713,3,3,5,6,4,4
116,34,20,2,4,male,masc,750,710,1,6,7,7,7,6
116,35,20,2,4,male,masc,737,709,1,4,6,7,6,6
116,36,20,2,4,male,masc,748,707,3,4,4,7,5,5
116,37,20,2,4,male,masc,744,706,3,4,6,7,5,6
116,38,20,2,4,male,masc,737,704,1,3,6,6,4,5
116,39,20,2,4,male,masc,721,703,1,6,7,8,7,6
116,40,20,2,4,male,masc,750,701,3,3,4,4,3,4
117,1,24,2,1,male,fem,721,749,2,9,8,8,7,6
117,2,24,2,1,male,fem,744,746,2,7,7,7,6,8
117,3,24,2,1,male,fem,737,745,2,8,8,8,8,6
117,4,24,2,1,male,fem,750,743,2,7,8,7,6,9
117,5,24,2,1,male,fem,748,740,3,6,7,7,6,9
117,6,24,2,1,male,fem,750,736,2,8,8,7,6,6
117,7,24,2,1,male,fem,721,733,3,6,8,6,6,7
117,8,24,2,1,male,fem,748,730,2,6,8,6,5,7
117,9,24,2,1,male,fem,744,722,2,7,8,7,6,8
117,10,24,2,1,male,fem,737,719,2,6,8,6,4,8
117,11,24,2,1,male,fem,744,716,3,7,8,6,4,7
117,12,24,2,1,male,fem,721,714,2,7,8,7,4,6
117,13,24,2,1,male,fem,748,713,2,6,8,6,3,8
117,14,24,2,1,male,fem,750,710,2,8,7,6,6,6
117,15,24,2,1,male,fem,737,709,2,6,7,5,4,6
117,16,24,2,1,male,fem,748,707,2,6,7,5,4,6
117,17,24,2,1,male,fem,744,706,3,7,7,6,4,7
117,18,24,2,1,male,fem,737,704,2,6,6,6,4,9
117,19,24,2,1,male,fem,721,703,1,8,7,6,4,7
117,20,24,2,1,male,fem,750,701,2,6,8,6,4,7
117,21,24,2,1,female,fem,377,103,2,6,8,7,4,8
117,22,24,2,1,female,fem,365,122,3,8,7,6,8,7
117,23,24,2,1,female,fem,173,121,2,5,7,6,5,6
117,24,24,2,1,female,fem,354,144,3,8,6,6,6,6
117,25,24,2,1,female,fem,128,199,2,4,7,5,4,6
117,26,24,2,1,female,fem,365,315,3,6,7,6,4,7
117,27,24,2,1,female,fem,354,319,3,6,8,6,5,7
117,28,24,2,1,female,fem,128,323,3,7,7,6,5,7
117,29,24,2,1,female,fem,377,333,2,6,7,6,4,6
117,30,24,2,1,female,fem,173,338,3,8,5,6,5,6
117,31,24,2,1,female,fem,377,354,2,8,7,6,5,6
117,32,24,2,1,female,fem,365,367,2,6,6,6,5,7
117,33,24,2,1,female,fem,173,371,3,6,7,6,4,7
117,34,24,2,1,female,fem,128,380,1,7,4,6,6,5
117,35,24,2,1,female,fem,354,406,2,5,7,6,4,6
117,36,24,2,1,female,fem,354,413,1,6,9,7,5,5
117,37,24,2,1,female,fem,377,417,3,6,4,5,4,6
117,38,24,2,1,female,fem,365,437,2,7,4,6,5,6
117,39,24,2,1,female,fem,173,508,2,6,4,6,5,7
117,40,24,2,1,female,fem,128,663,2,5,8,6,4,7
118,1,23,2,1,female,masc,377,103,1,6,6,8,7,9
118,2,23,2,1,female,masc,365,112,1,9,4,9,9,3
118,3,23,2,1,female,masc,173,121,1,7,7,9,8,8
118,4,23,2,1,female,masc,354,144,1,7,6,8,8,9
118,5,23,2,1,female,masc,128,199,1,4,4,5,5,6
118,6,23,2,1,female,masc,365,315,1,7,7,7,8,8
118,7,23,2,1,female,masc,354,319,1,8,8,8,8,7
118,8,23,2,1,female,masc,128,323,1,3,4,7,7,6
118,9,23,2,1,female,masc,377,333,1,7,7,8,8,7
118,10,23,2,1,female,masc,173,338,1,5,4,6,5,9
118,11,23,2,1,female,masc,377,354,1,8,9,9,9,7
118,12,23,2,1,female,masc,365,367,1,8,4,8,9,6
118,13,23,2,1,female,masc,173,371,1,3,5,6,5,7
118,14,23,2,1,female,masc,128,380,1,6,3,5,4,4
118,15,23,2,1,female,masc,354,406,1,8,8,4,4,7
118,16,23,2,1,female,masc,354,413,1,9,9,8,7,3
118,17,23,2,1,female,masc,377,417,1,6,4,9,9,4
118,18,23,2,1,female,masc,365,437,1,6,6,8,6,6
118,19,23,2,1,female,masc,173,508,1,4,4,7,7,3
118,20,23,2,1,female,masc,128,663,2,3,3,6,5,5
118,21,23,2,1,male,masc,750,701,1,7,4,7,8,4
118,22,23,2,1,male,masc,721,703,1,6,6,7,7,7
118,23,23,2,1,male,masc,737,704,1,1,2,3,2,6
118,24,23,2,1,male,masc,744,706,1,7,5,7,7,6
118,25,23,2,1,male,masc,748,707,1,3,7,3,1,7
118,26,23,2,1,male,masc,737,709,1,4,5,5,3,6
118,27,23,2,1,male,masc,750,710,1,9,3,9,9,2
118,28,23,2,1,male,masc,748,713,1,7,8,7,6,7
118,29,23,2,1,male,masc,721,714,1,6,8,4,3,4
118,30,23,2,1,male,masc,744,716,1,3,4,4,3,3
118,31,23,2,1,male,masc,737,719,1,4,4,8,7,7
118,32,23,2,1,male,masc,744,722,1,6,6,5,4,3
118,33,23,2,1,male,masc,748,730,1,7,4,8,6,2
118,34,23,2,1,male,masc,721,733,1,6,6,7,6,8
118,35,23,2,1,male,masc,750,736,1,4,6,6,5,7
118,36,23,2,1,male,masc,748,740,1,8,7,8,7,3
118,37,23,2,1,male,masc,750,743,1,6,4,6,5,1
118,38,23,2,1,male,masc,737,745,1,8,7,8,8,2
118,39,23,2,1,male,masc,744,746,2,5,7,4,4,6
118,40,23,2,1,male,masc,721,749,1,8,8,8,8,6
119,1,19,2,4,female,masc,377,103,1,7,7,6,6,7
119,2,19,2,4,female,masc,365,112,1,6,7,9,8,6
119,3,19,2,4,female,masc,173,121,1,7,7,7,8,7
119,4,19,2,4,female,masc,354,144,1,6,4,6,6,7
119,5,19,2,4,female,masc,128,199,1,6,4,6,7,6
119,6,19,2,4,female,masc,365,315,1,5,4,6,6,5
119,7,19,2,4,female,masc,354,319,1,6,5,8,8,6
119,8,19,2,4,female,masc,128,323,1,5,3,5,5,4
119,9,19,2,4,female,masc,377,333,1,5,4,6,6,7
119,10,19,2,4,female,masc,173,338,1,7,7,7,7,6
119,11,19,2,4,female,masc,377,354,1,7,7,7,6,9
119,12,19,2,4,female,masc,365,367,1,5,5,4,6,5
119,13,19,2,4,female,masc,173,371,1,7,7,9,7,8
119,14,19,2,4,female,masc,128,380,1,6,2,6,7,6
119,15,19,2,4,female,masc,354,406,1,6,7,5,5,7
119,16,19,2,4,female,masc,354,413,1,7,7,6,6,7
119,17,19,2,4,female,masc,377,417,1,7,5,6,6,7
119,18,19,2,4,female,masc,365,437,1,7,4,6,6,8
119,19,19,2,4,female,masc,173,508,1,6,3,6,6,4
119,20,19,2,4,female,masc,128,663,2,5,4,6,5,5
119,21,19,2,4,male,masc,750,701,1,3,3,5,5,5
119,22,19,2,4,male,masc,721,703,1,6,7,6,6,7
119,23,19,2,4,male,masc,737,704,1,6,3,6,6,7
119,24,19,2,4,male,masc,744,706,1,6,7,5,6,6
119,25,19,2,4,male,masc,748,707,1,9,6,9,8,9
119,26,19,2,4,male,masc,737,709,1,9,8,7,7,8
119,27,19,2,4,male,masc,750,710,1,9,7,7,7,8
119,28,19,2,4,male,masc,748,713,1,8,7,8,8,8
119,29,19,2,4,male,masc,721,714,1,8,7,8,8,8
119,30,19,2,4,male,masc,744,716,2,5,5,7,7,5
119,31,19,2,4,male,masc,737,719,1,6,4,7,7,8
119,32,19,2,4,male,masc,744,722,1,5,3,7,7,8
119,33,19,2,4,male,masc,748,730,1,6,5,7,7,7
119,34,19,2,4,male,masc,721,733,1,7,4,6,6,7
119,35,19,2,4,male,masc,750,736,1,8,6,8,8,8
119,36,19,2,4,male,masc,748,740,3,7,6,8,7,8
119,37,19,2,4,male,masc,750,743,1,6,3,6,7,6
119,38,19,2,4,male,masc,737,745,1,5,7,6,6,7
119,39,19,2,4,male,masc,744,746,1,8,6,7,8,7
119,40,19,2,4,male,masc,721,749,1,7,6,7,7,6
120,1,37,2,4,male,fem,721,749,1,9,8,8,8,9
120,2,37,2,4,male,fem,744,746,2,3,3,5,5,5
120,3,37,2,4,male,fem,737,745,3,6,6,6,5,7
120,4,37,2,4,male,fem,750,743,2,6,6,6,6,6
120,5,37,2,4,male,fem,748,740,3,5,4,6,4,6
120,6,37,2,4,male,fem,750,736,2,6,7,7,5,6
120,7,37,2,4,male,fem,721,733,3,6,5,7,6,6
120,8,37,2,4,male,fem,748,730,3,5,5,5,5,7
120,9,37,2,4,male,fem,744,722,2,6,5,5,5,8
120,10,37,2,4,male,fem,737,719,2,3,4,5,5,8
120,11,37,2,4,male,fem,744,716,2,5,4,4,4,5
120,12,37,2,4,male,fem,721,714,1,3,3,4,3,5
120,13,37,2,4,male,fem,748,713,2,5,5,5,5,7
120,14,37,2,4,male,fem,750,710,2,6,5,5,5,5
120,15,37,2,4,male,fem,737,709,2,3,3,4,4,5
120,16,37,2,4,male,fem,748,707,1,6,5,5,5,7
120,17,37,2,4,male,fem,744,706,3,5,4,4,4,4
120,18,37,2,4,male,fem,737,704,3,4,4,5,5,7
120,19,37,2,4,male,fem,721,703,1,5,5,5,5,7
120,20,37,2,4,male,fem,750,701,2,3,3,5,5,3
120,21,37,2,4,female,fem,377,103,2,4,4,5,5,6
120,22,37,2,4,female,fem,365,122,2,6,4,6,5,5
120,23,37,2,4,female,fem,173,121,2,5,6,5,5,5
120,24,37,2,4,female,fem,354,144,2,6,6,5,5,5
120,25,37,2,4,female,fem,128,199,2,4,4,5,5,5
120,26,37,2,4,female,fem,365,315,2,3,6,5,5,5
120,27,37,2,4,female,fem,354,319,2,3,7,5,5,5
120,28,37,2,4,female,fem,128,323,2,5,4,5,5,5
120,29,37,2,4,female,fem,377,333,2,3,4,4,3,4
120,30,37,2,4,female,fem,173,338,2,5,5,5,5,6
120,31,37,2,4,female,fem,377,354,2,3,4,4,3,4
120,32,37,2,4,female,fem,365,367,2,5,6,5,5,5
120,33,37,2,4,female,fem,173,371,2,5,5,5,4,6
120,34,37,2,4,female,fem,128,380,2,4,2,5,5,2
120,35,37,2,4,female,fem,354,406,2,5,8,5,5,6
120,36,37,2,4,female,fem,354,413,3,4,9,5,5,3
120,37,37,2,4,female,fem,377,417,1,3,4,5,5,4
120,38,37,2,4,female,fem,365,437,2,5,4,5,5,6
120,39,37,2,4,female,fem,173,508,1,4,2,5,5,4
120,40,37,2,4,female,fem,128,663,2,4,6,5,5,6
121,1,29,2,4,male,fem,750,701,2,4,3,5,5,4
121,2,29,2,4,male,fem,721,703,1,7,7,7,5,8
121,3,29,2,4,male,fem,737,704,2,2,3,2,2,4
121,4,29,2,4,male,fem,744,706,2,3,2,5,6,4
121,5,29,2,4,male,fem,748,707,3,7,4,6,4,8
121,6,29,2,4,male,fem,737,709,1,6,7,5,3,7
121,7,29,2,4,male,fem,750,710,2,4,3,2,3,5
121,8,29,2,4,male,fem,748,713,3,1,6,3,2,5
121,9,29,2,4,male,fem,721,714,3,8,8,6,4,8
121,10,29,2,4,male,fem,744,716,2,1,1,2,1,3
121,11,29,2,4,male,fem,737,719,2,6,4,5,3,6
121,12,29,2,4,male,fem,744,722,1,6,7,6,5,7
121,13,29,2,4,male,fem,748,730,2,1,3,5,3,3
121,14,29,2,4,male,fem,721,733,3,5,6,8,6,6
121,15,29,2,4,male,fem,750,736,2,3,5,5,3,5
121,16,29,2,4,male,fem,748,740,2,4,5,5,4,6
121,17,29,2,4,male,fem,750,743,2,1,1,4,3,2
121,18,29,2,4,male,fem,737,745,1,1,4,3,3,4
121,19,29,2,4,male,fem,744,746,2,7,8,6,7,5
121,20,29,2,4,male,fem,721,749,3,5,6,4,5,6
121,21,29,2,4,female,fem,377,103,2,7,6,8,7,7
121,22,29,2,4,female,fem,365,122,3,6,4,6,5,5
121,23,29,2,4,female,fem,173,121,2,4,6,5,4,5
121,24,29,2,4,female,fem,354,144,3,7,8,7,6,7
121,25,29,2,4,female,fem,128,199,3,4,3,6,4,4
121,26,29,2,4,female,fem,365,315,2,2,7,4,3,5
121,27,29,2,4,female,fem,354,319,1,1,5,3,2,4
121,28,29,2,4,female,fem,128,323,2,4,3,6,4,3
121,29,29,2,4,female,fem,377,333,2,2,4,3,1,3
121,30,29,2,4,female,fem,173,338,3,4,4,5,3,5
121,31,29,2,4,female,fem,377,354,2,8,3,9,8,2
121,32,29,2,4,female,fem,365,367,2,6,7,5,3,6
121,33,29,2,4,female,fem,173,371,3,1,7,3,5,7
121,34,29,2,4,female,fem,128,380,2,1,1,4,3,2
121,35,29,2,4,female,fem,354,406,2,9,9,7,3,5
121,36,29,2,4,female,fem,354,413,1,1,9,3,1,9
121,37,29,2,4,female,fem,377,417,1,3,1,5,3,2
121,38,29,2,4,female,fem,365,437,2,4,5,4,3,6
121,39,29,2,4,female,fem,173,508,1,1,3,2,1,3
121,40,29,2,4,female,fem,128,663,2,1,3,1,1,6
122,1,22,2,4,female,masc,377,103,2,8,7,9,6,5
122,2,22,2,4,female,masc,365,112,1,6,6,6,6,6
122,3,22,2,4,female,masc,173,121,1,4,5,5,5,5
122,4,22,2,4,female,masc,354,144,1,7,8,7,7,6
122,5,22,2,4,female,masc,128,199,1,4,3,2,4,5
122,6,22,2,4,female,masc,365,315,1,1,2,3,2,3
122,7,22,2,4,female,masc,354,319,3,3,4,2,3,4
122,8,22,2,4,female,masc,128,323,2,4,5,3,2,5
122,9,22,2,4,female,masc,377,333,1,1,2,4,3,2
122,10,22,2,4,female,masc,173,338,2,7,8,9,6,5
122,11,22,2,4,female,masc,377,354,1,9,7,5,4,3
122,12,22,2,4,female,masc,365,367,1,6,6,7,6,6
122,13,22,2,4,female,masc,173,371,1,7,8,8,8,3
122,14,22,2,4,female,masc,128,380,1,1,2,1,1,2
122,15,22,2,4,female,masc,354,406,3,7,9,9,8,2
122,16,22,2,4,female,masc,354,413,1,8,9,7,7,1
122,17,22,2,4,female,masc,377,417,1,5,6,5,5,7
122,18,22,2,4,female,masc,365,437,1,4,5,5,6,6
122,19,22,2,4,female,masc,173,508,1,4,4,5,6,3
122,20,22,2,4,female,masc,128,663,1,3,2,4,7,6
122,21,22,2,4,male,masc,750,701,1,9,9,6,7,3
122,22,22,2,4,male,masc,721,703,1,5,6,8,7,8
122,23,22,2,4,male,masc,737,704,1,2,3,5,5,7
122,24,22,2,4,male,masc,744,706,3,4,4,4,5,9
122,25,22,2,4,male,masc,748,707,1,8,4,5,2,2
122,26,22,2,4,male,masc,737,709,1,7,6,5,7,6
122,27,22,2,4,male,masc,750,710,2,7,7,5,4,9
122,28,22,2,4,male,masc,748,713,2,1,3,5,4,3
122,29,22,2,4,male,masc,721,714,1,4,3,6,2,4
122,30,22,2,4,male,masc,744,716,1,3,4,2,1,8
122,31,22,2,4,male,masc,737,719,2,9,7,6,7,3
122,32,22,2,4,male,masc,744,722,3,6,5,8,9,7
122,33,22,2,4,male,masc,748,730,1,5,6,6,3,6
122,34,22,2,4,male,masc,721,733,1,6,6,5,3,6
122,35,22,2,4,male,masc,750,736,2,5,4,4,3,6
122,36,22,2,4,male,masc,748,740,1,6,7,7,6,8
122,37,22,2,4,male,masc,750,743,1,9,7,9,9,3
122,38,22,2,4,male,masc,737,745,1,2,6,3,1,7
122,39,22,2,4,male,masc,744,746,2,6,5,5,4,8
122,40,22,2,4,male,masc,721,749,1,8,8,4,3,4
123,1,27,1,4,male,fem,721,749,1,6,6,6,4,6
123,2,27,1,4,male,fem,744,746,2,3,4,4,5,6
123,3,27,1,4,male,fem,737,745,1,6,7,5,5,5
123,4,27,1,4,male,fem,750,743,2,3,3,5,5,6
123,5,27,1,4,male,fem,748,740,2,6,6,7,6,4
123,6,27,1,4,male,fem,750,736,3,4,5,5,5,6
123,7,27,1,4,male,fem,721,733,1,3,2,4,6,6
123,8,27,1,4,male,fem,748,730,1,2,6,6,5,7
123,9,27,1,4,male,fem,744,722,2,3,3,5,4,6
123,10,27,1,4,male,fem,737,719,3,4,5,6,4,5
123,11,27,1,4,male,fem,744,716,3,3,6,4,4,6
123,12,27,1,4,male,fem,721,714,2,4,4,6,5,5
123,13,27,1,4,male,fem,748,713,2,2,2,3,3,5
123,14,27,1,4,male,fem,750,710,2,5,6,6,5,6
123,15,27,1,4,male,fem,737,709,3,4,6,6,5,6
123,16,27,1,4,male,fem,748,707,2,3,4,5,6,5
123,17,27,1,4,male,fem,744,706,2,3,3,3,3,4
123,18,27,1,4,male,fem,737,704,2,1,2,2,1,3
123,19,27,1,4,male,fem,721,703,3,5,5,7,7,5
123,20,27,1,4,male,fem,750,701,2,5,2,3,6,5
123,21,27,1,4,female,fem,377,103,2,5,5,5,4,5
123,22,27,1,4,female,fem,365,122,3,3,3,5,7,6
123,23,27,1,4,female,fem,173,121,2,3,3,4,4,4
123,24,27,1,4,female,fem,354,144,3,6,5,5,6,6
123,25,27,1,4,female,fem,128,199,1,5,6,6,6,6
123,26,27,1,4,female,fem,365,315,1,2,2,2,2,3
123,27,27,1,4,female,fem,354,319,2,2,3,3,3,2
123,28,27,1,4,female,fem,128,323,2,4,5,3,6,6
123,29,27,1,4,female,fem,377,333,2,1,2,3,2,3
123,30,27,1,4,female,fem,173,338,2,7,5,6,6,6
123,31,27,1,4,female,fem,377,354,2,6,5,7,7,4
123,32,27,1,4,female,fem,365,367,3,6,4,8,6,5
123,33,27,1,4,female,fem,173,371,3,5,5,6,7,5
123,34,27,1,4,female,fem,128,380,1,3,4,7,7,4
123,35,27,1,4,female,fem,354,406,2,4,7,5,1,2
123,36,27,1,4,female,fem,354,413,3,7,6,6,7,4
123,37,27,1,4,female,fem,377,417,3,5,4,7,7,5
123,38,27,1,4,female,fem,365,437,3,4,4,4,4,6
123,39,27,1,4,female,fem,173,508,3,3,3,6,6,4
123,40,27,1,4,female,fem,128,663,3,1,3,5,6,4
124,1,29,1,4,female,masc,128,663,2,8,8,8,7,8
124,2,29,1,4,female,masc,173,508,3,8,7,8,8,7
124,3,29,1,4,female,masc,365,437,1,6,7,8,6,7
124,4,29,1,4,female,masc,377,417,3,7,6,7,7,7
124,5,29,1,4,female,masc,354,413,3,8,9,8,8,9
124,6,29,1,4,female,masc,354,406,3,8,8,8,8,8
124,7,29,1,4,female,masc,128,380,1,8,7,8,7,8
124,8,29,1,4,female,masc,173,371,3,8,9,8,8,8
124,9,29,1,4,female,masc,365,367,3,8,8,7,8,8
124,10,29,1,4,female,masc,377,354,2,8,8,8,9,8
124,11,29,1,4,female,masc,173,338,3,8,8,8,8,7
124,12,29,1,4,female,masc,377,333,2,8,9,8,9,9
124,13,29,1,4,female,masc,128,323,2,6,7,7,8,7
124,14,29,1,4,female,masc,354,319,3,8,7,8,8,8
124,15,29,1,4,female,masc,365,315,1,8,9,8,8,9
124,16,29,1,4,female,masc,128,199,2,6,6,7,7,8
124,17,29,1,4,female,masc,354,144,3,8,7,8,7,7
124,18,29,1,4,female,masc,173,121,3,8,9,8,7,8
124,19,29,1,4,female,masc,365,112,3,8,7,8,7,8
124,20,29,1,4,female,masc,377,103,3,8,9,7,8,7
124,21,29,1,4,male,masc,750,701,3,8,7,8,7,7
124,22,29,1,4,male,masc,721,703,3,6,6,7,6,7
124,23,29,1,4,male,masc,737,704,3,8,7,8,7,7
124,24,29,1,4,male,masc,744,706,1,5,4,5,6,6
124,25,29,1,4,male,masc,748,707,2,8,7,7,7,8
124,26,29,1,4,male,masc,737,709,1,7,7,7,7,8
124,27,29,1,4,male,masc,750,710,3,8,6,7,7,6
124,28,29,1,4,male,masc,748,713,2,8,7,8,8,8
124,29,29,1,4,male,masc,721,714,3,6,7,5,6,6
124,30,29,1,4,male,masc,744,716,3,5,5,6,5,5
124,31,29,1,4,male,masc,737,719,3,6,6,6,5,6
124,32,29,1,4,male,masc,744,722,3,4,7,4,4,6
124,33,29,1,4,male,masc,748,730,1,6,6,6,5,6
124,34,29,1,4,male,masc,721,733,3,5,4,5,6,6
124,35,29,1,4,male,masc,750,736,3,7,6,6,7,7
124,36,29,1,4,male,masc,748,740,3,4,6,5,5,5
124,37,29,1,4,male,masc,750,743,3,5,6,5,6,5
124,38,29,1,4,male,masc,737,745,1,7,6,5,6,5
124,39,29,1,4,male,masc,744,746,3,6,8,5,5,6
124,40,29,1,4,male,masc,721,749,1,6,6,5,5,6
125,1,23,2,5,male,fem,750,701,1,4,4,5,5,7
125,2,23,2,5,male,fem,721,703,2,4,7,3,6,7
125,3,23,2,5,male,fem,737,704,2,4,3,3,5,7
125,4,23,2,5,male,fem,744,706,2,3,4,4,5,7
125,5,23,2,5,male,fem,748,707,2,4,5,6,6,8
125,6,23,2,5,male,fem,737,709,1,7,7,7,7,6
125,7,23,2,5,male,fem,750,710,2,8,7,6,7,7
125,8,23,2,5,male,fem,748,713,2,5,7,5,4,7
125,9,23,2,5,male,fem,721,714,2,7,5,8,8,6
125,10,23,2,5,male,fem,744,716,2,6,3,7,7,4
125,11,23,2,5,male,fem,737,719,2,4,6,3,5,7
125,12,23,2,5,male,fem,744,722,2,4,5,6,6,7
125,13,23,2,5,male,fem,748,730,2,7,7,4,4,6
125,14,23,2,5,male,fem,721,733,2,4,3,6,6,7
125,15,23,2,5,male,fem,750,736,2,6,3,7,6,7
125,16,23,2,5,male,fem,748,740,2,7,4,7,7,7
125,17,23,2,5,male,fem,750,743,2,7,4,8,8,7
125,18,23,2,5,male,fem,737,745,1,4,7,3,2,4
125,19,23,2,5,male,fem,744,746,2,7,6,8,8,6
125,20,23,2,5,male,fem,721,749,1,7,6,7,7,7
125,21,23,2,5,female,fem,128,663,2,8,4,8,8,4
125,22,23,2,5,female,fem,173,508,2,8,7,8,8,6
125,23,23,2,5,female,fem,365,437,2,8,7,8,8,7
125,24,23,2,5,female,fem,377,417,1,6,5,7,7,8
125,25,23,2,5,female,fem,354,413,1,8,9,7,8,4
125,26,23,2,5,female,fem,354,406,1,6,8,7,7,8
125,27,23,2,5,female,fem,128,380,2,7,3,4,5,2
125,28,23,2,5,female,fem,173,371,2,3,5,3,5,7
125,29,23,2,5,female,fem,365,367,2,6,5,6,6,8
125,30,23,2,5,female,fem,377,354,2,7,8,6,5,8
125,31,23,2,5,female,fem,173,338,3,3,6,3,5,6
125,32,23,2,5,female,fem,377,333,2,2,7,3,3,6
125,33,23,2,5,female,fem,128,323,3,2,7,4,3,3
125,34,23,2,5,female,fem,354,319,2,6,7,4,4,7
125,35,23,2,5,female,fem,365,315,3,4,8,6,5,7
