ID,trial,Age,Sex,Race,target.sex,condition,adaptor,voice,pitch.judgement,attraction,masc.fem,likability,friends,typicality
112,24,42,1,4,male,atypical,750,743,2,8,7,8,7,8
112,25,42,1,4,male,atypical,748,740,2,8,7,8,7,8
112,26,42,1,4,male,atypical,750,736,2,7,8,7,8,7
112,27,42,1,4,male,atypical,721,733,1,8,7,8,7,8
112,28,42,1,4,male,atypical,748,730,2,8,7,8,7,8
112,29,42,1,4,male,atypical,744,722,1,9,8,7,8,7
112,30,42,1,4,male,atypical,737,719,2,7,8,7,8,7
112,31,42,1,4,male,atypical,744,716,2,8,7,8,7,8
112,32,42,1,4,male,atypical,721,714,1,9,5,6,6,7
112,33,42,1,4,male,atypical,748,713,2,8,7,8,7,8
112,34,42,1,4,male,atypical,750,710,3,9,8,7,8,7
112,35,42,1,4,male,atypical,737,709,2,8,7,8,7,8
112,36,42,1,4,male,atypical,748,707,2,7,7,7,8,7
112,37,42,1,4,male,atypical,744,706,1,8,7,8,7,7
112,38,42,1,4,male,atypical,737,704,2,9,7,8,8,7
112,39,42,1,4,male,atypical,721,703,2,8,7,8,7,8
112,40,42,1,4,male,atypical,750,701,2,8,7,8,7,8
113,1,42,1,4,male,typical,750,701,2,6,7,9,8,8
113,2,42,1,4,male,typical,721,703,2,8,7,8,7,8
113,3,42,1,4,male,typical,737,704,3,9,8,9,8,9
113,4,42,1,4,male,typical,744,706,2,8,7,8,7,8
113,5,42,1,4,male,typical,748,707,2,9,8,9,8,9
113,6,42,1,4,male,typical,737,709,3,8,7,8,7,8
113,7,42,1,4,male,typical,750,710,3,8,7,8,9,6
113,8,42,1,4,male,typical,748,713,2,7,8,7,8,7
113,9,42,1,4,male,typical,721,714,1,8,7,8,7,8
113,10,42,1,4,male,typical,744,716,3,8,7,8,7,8
113,11,42,1,4,male,typical,737,719,1,8,7,8,7,8
113,12,42,1,4,male,typical,744,722,3,8,7,8,7,8
113,13,42,1,4,male,typical,748,730,2,8,7,8,7,8
113,14,42,1,4,male,typical,721,733,3,8,7,8,7,8
113,15,42,1,4,male,typical,750,736,2,8,7,8,7,8
113,16,42,1,4,male,typical,748,740,2,9,8,8,7,8
113,17,42,1,4,male,typical,750,743,2,7,8,7,8,7
113,18,42,1,4,male,typical,737,745,2,7,8,7,8,7
113,19,42,1,4,male,typical,744,746,2,6,8,7,8,7
113,20,42,1,4,male,typical,721,749,2,8,7,8,7,8
113,21,42,1,4,female,typical,377,103,2,9,7,8,7,8
113,22,42,1,4,female,typical,365,122,1,8,7,8,7,8
113,23,42,1,4,female,typical,173,121,1,8,7,8,7,9
113,24,42,1,4,female,typical,354,144,2,8,8,8,7,8
113,25,42,1,4,female,typical,128,199,1,8,7,8,7,8
113,26,42,1,4,female,typical,365,315,2,9,7,8,7,8
113,27,42,1,4,female,typical,354,319,2,8,7,8,6,7
113,28,42,1,4,female,typical,128,323,3,8,7,8,7,8
113,29,42,1,4,female,typical,377,333,2,9,7,8,7,8
113,30,42,1,4,female,typical,173,338,2,9,7,8,7,8
113,31,42,1,4,female,typical,377,354,2,8,7,8,7,8
113,32,42,1,4,female,typical,365,367,2,8,7,8,7,8
113,33,42,1,4,female,typical,173,371,2,8,7,8,7,8
113,34,42,1,4,female,typical,128,380,3,8,7,8,7,8
113,35,42,1,4,female,typical,354,406,2,7,6,8,7,8
113,36,42,1,4,female,typical,354,413,2,8,7,8,7,8
113,37,42,1,4,female,typical,377,417,3,8,7,8,7,6
113,38,42,1,4,female,typical,365,437,2,8,7,8,7,8
113,39,42,1,4,female,typical,173,508,3,7,8,8,8,7
113,40,42,1,4,female,typical,128,663,1,7,9,7,8,7
114,1,31,1,4,male,typical,750,701,1,6,6,7,7,4
114,2,31,1,4,male,typical,721,703,1,6,6,7,7,5
114,3,31,1,4,male,typical,737,704,3,5,4,4,4,6
114,4,31,1,4,male,typical,744,706,3,6,5,6,6,6
114,5,31,1,4,male,typical,748,707,2,5,5,6,6,5
114,6,31,1,4,male,typical,737,709,1,6,5,5,6,6
114,7,31,1,4,male,typical,750,710,3,5,4,4,4,6
114,8,31,1,4,male,typical,748,713,3,3,4,4,5,5
114,9,31,1,4,male,typical,721,714,1,7,7,7,7,3
114,10,31,1,4,male,typical,744,716,1,4,4,4,3,5
114,11,31,1,4,male,typical,737,719,2,5,6,6,6,5
114,12,31,1,4,male,typical,744,722,2,6,7,6,6,6
114,13,31,1,4,male,typical,748,730,1,5,5,6,5,5
114,14,31,1,4,male,typical,721,733,1,6,6,6,6,5
114,15,31,1,4,male,typical,750,736,2,4,5,4,5,8
114,16,31,1,4,male,typical,748,740,3,4,4,3,4,7
114,17,31,1,4,male,typical,750,743,3,6,5,6,7,6
114,18,31,1,4,male,typical,737,745,1,2,3,4,4,4
114,19,31,1,4,male,typical,744,746,2,7,7,7,7,6
114,20,31,1,4,male,typical,721,749,1,3,3,4,4,7
114,21,31,1,4,female,typical,128,663,2,2,3,4,4,5
114,22,31,1,4,female,typical,173,508,2,4,5,6,5,5
114,23,31,1,4,female,typical,365,437,2,4,4,4,4,6
114,24,31,1,4,female,typical,377,417,2,6,6,6,7,6
114,25,31,1,4,female,typical,354,413,2,6,6,7,7,6
114,26,31,1,4,female,typical,354,406,2,7,6,7,7,6
114,27,31,1,4,female,typical,128,380,3,4,4,5,4,4
114,28,31,1,4,female,typical,173,371,2,5,5,5,5,6
114,29,31,1,4,female,typical,365,367,2,5,5,6,5,4
114,30,31,1,4,female,typical,377,354,2,6,7,6,7,6
114,31,31,1,4,female,typical,173,338,2,6,6,6,7,6
114,32,31,1,4,female,typical,377,333,2,3,5,5,5,5
114,33,31,1,4,female,typical,128,323,1,4,5,5,6,5
114,34,31,1,4,female,typical,354,319,2,3,4,4,5,5
114,35,31,1,4,female,typical,365,315,3,3,4,5,4,5
114,36,31,1,4,female,typical,128,199,3,5,6,6,6,6
114,37,31,1,4,female,typical,354,144,2,7,8,8,8,5
114,38,31,1,4,female,typical,173,121,1,6,6,6,6,5
114,39,31,1,4,female,typical,365,112,1,5,5,5,5,5
114,40,31,1,4,female,typical,377,103,2,5,6,6,5,5
115,1,19,2,2,male,typical,750,701,1,1,3,6,7,8
115,2,19,2,2,male,typical,721,703,1,2,4,5,7,9
115,3,19,2,2,male,typical,737,704,1,1,3,5,7,8
115,4,19,2,2,male,typical,744,706,1,2,4,5,7,8
115,5,19,2,2,male,typical,748,707,1,2,4,5,7,9
115,6,19,2,2,male,typical,737,709,1,2,4,5,7,9
115,7,19,2,2,male,typical,750,710,1,2,4,5,7,9
115,8,19,2,2,male,typical,748,713,1,3,6,5,7,3
115,9,19,2,2,male,typical,721,714,1,2,5,5,6,6
115,10,19,2,2,male,typical,744,716,1,2,6,5,7,5
115,11,19,2,2,male,typical,737,719,1,2,5,5,6,9
115,12,19,2,2,male,typical,744,722,1,2,5,5,6,8
115,13,19,2,2,male,typical,748,730,1,2,5,5,7,4
115,14,19,2,2,male,typical,721,733,1,1,3,5,6,8
115,15,19,2,2,male,typical,750,736,1,1,4,5,6,7
115,16,19,2,2,male,typical,748,740,1,1,4,5,6,9
115,17,19,2,2,male,typical,750,743,1,1,3,5,5,8
115,18,19,2,2,male,typical,737,745,1,2,6,4,4,6
115,19,19,2,2,male,typical,744,746,1,2,5,5,7,7
115,20,19,2,2,male,typical,721,749,1,1,4,5,6,8
115,21,19,2,2,female,typical,128,663,2,8,4,7,7,6
115,22,19,2,2,female,typical,173,508,2,7,6,7,7,6
115,23,19,2,2,female,typical,365,437,2,6,6,6,6,7
115,24,19,2,2,female,typical,377,417,1,3,4,5,5,7
115,25,19,2,2,female,typical,354,413,2,7,6,6,7,4
115,26,19,2,2,female,typical,354,406,2,4,4,5,6,4
115,27,19,2,2,female,typical,128,380,2,3,4,5,6,6
115,28,19,2,2,female,typical,173,371,2,2,7,5,5,9
115,29,19,2,2,female,typical,365,367,2,6,6,5,7,8
115,30,19,2,2,female,typical,377,354,1,2,6,4,5,6
115,31,19,2,2,female,typical,173,338,1,4,6,5,6,6
115,32,19,2,2,female,typical,377,333,1,7,5,5,7,5
115,33,19,2,2,female,typical,128,323,2,1,5,5,5,8
115,34,19,2,2,female,typical,354,319,2,7,6,5,6,6
115,35,19,2,2,female,typical,365,315,2,7,6,5,6,8
115,36,19,2,2,female,typical,128,199,2,5,7,5,6,9
115,37,19,2,2,female,typical,354,144,2,8,7,6,7,7
115,38,19,2,2,female,typical,173,121,2,7,6,6,7,8
115,39,19,2,2,female,typical,365,112,2,4,6,5,6,8
115,40,19,2,2,female,typical,377,103,1,7,6,5,6,4
116,1,21,2,3,female,atypical,377,103,1,7,8,8,8,8
116,2,21,2,3,female,atypical,365,112,1,9,7,8,9,7
116,3,21,2,3,female,atypical,173,121,1,8,8,8,8,8
116,4,21,2,3,female,atypical,354,144,1,7,8,8,7,8
116,5,21,2,3,female,atypical,128,199,1,6,6,6,7,7
116,6,21,2,3,female,atypical,365,315,3,8,9,8,8,6
116,7,21,2,3,female,atypical,354,319,1,7,8,8,8,7
116,8,21,2,3,female,atypical,128,323,1,7,8,8,7,7
116,9,21,2,3,female,atypical,377,333,1,7,8,7,7,6
116,10,21,2,3,female,atypical,173,338,1,7,6,7,7,8
116,11,21,2,3,female,atypical,377,354,1,8,9,7,7,6
116,12,21,2,3,female,atypical,365,367,1,7,6,7,7,7
116,13,21,2,3,female,atypical,173,371,1,7,8,7,8,7
116,14,21,2,3,female,atypical,128,380,1,6,5,6,7,6
116,15,21,2,3,female,atypical,354,406,3,8,9,8,8,8
116,16,21,2,3,female,atypical,354,413,1,8,9,8,8,7
116,17,21,2,3,female,atypical,377,417,1,7,8,6,8,8
116,18,21,2,3,female,atypical,365,437,1,7,7,8,8,8
116,19,21,2,3,female,atypical,173,508,1,6,5,7,7,7
116,20,21,2,3,female,atypical,128,663,1,5,4,5,4,5
116,21,21,2,3,male,atypical,750,701,2,6,6,7,7,6
116,22,21,2,3,male,atypical,721,703,1,8,8,7,7,8
116,23,21,2,3,male,atypical,737,704,2,5,5,5,6,5
116,24,21,2,3,male,atypical,744,706,3,6,6,7,7,7
116,25,21,2,3,male,atypical,748,707,2,6,6,7,7,7
116,26,21,2,3,male,atypical,737,709,2,7,8,7,7,7
116,27,21,2,3,male,atypical,750,710,2,8,7,8,7,8
116,28,21,2,3,male,atypical,748,713,2,6,8,7,7,7
116,29,21,2,3,male,atypical,721,714,1,6,6,7,6,7
116,30,21,2,3,male,atypical,744,716,2,6,7,6,6,6
116,31,21,2,3,male,atypical,737,719,3,8,8,7,7,7
116,32,21,2,3,male,atypical,744,722,2,7,8,7,7,8
116,33,21,2,3,male,atypical,748,730,2,8,8,7,7,7
116,34,21,2,3,male,atypical,721,733,1,9,8,8,8,7
116,35,21,2,3,male,atypical,750,736,2,8,9,8,7,8
116,36,21,2,3,male,atypical,748,740,2,8,8,8,8,7
116,37,21,2,3,male,atypical,750,743,2,6,6,7,7,8
116,38,21,2,3,male,atypical,737,745,1,7,8,7,7,7
116,39,21,2,3,male,atypical,744,746,3,8,9,8,8,7
116,40,21,2,3,male,atypical,721,749,1,9,9,9,9,6
117,1,37,1,4,female,atypical,377,103,2,6,7,6,6,6
117,2,37,1,4,female,atypical,365,112,2,7,7,7,7,7
117,3,37,1,4,female,atypical,173,121,3,7,7,7,7,7
117,4,37,1,4,female,atypical,354,144,2,8,8,7,7,8
117,5,37,1,4,female,atypical,128,199,1,6,6,6,6,7
117,6,37,1,4,female,atypical,365,315,2,8,8,7,7,7
117,7,37,1,4,female,atypical,354,319,2,8,7,7,7,7
117,8,37,1,4,female,atypical,128,323,3,6,7,6,6,6
117,9,37,1,4,female,atypical,377,333,2,9,9,8,8,8
117,10,37,1,4,female,atypical,173,338,2,7,7,7,7,7
117,11,37,1,4,female,atypical,377,354,2,9,9,9,9,9
117,12,37,1,4,female,atypical,365,367,2,7,7,7,7,7
117,13,37,1,4,female,atypical,173,371,3,6,7,8,7,6
117,14,37,1,4,female,atypical,128,380,3,6,6,6,6,6
117,15,37,1,4,female,atypical,354,406,3,7,7,6,7,7
117,16,37,1,4,female,atypical,354,413,3,7,8,8,7,8
117,17,37,1,4,female,atypical,377,417,2,7,6,6,6,7
117,18,37,1,4,female,atypical,365,437,3,6,7,7,7,7
117,19,37,1,4,female,atypical,173,508,3,7,7,7,7,7
117,20,37,1,4,female,atypical,128,663,3,5,7,5,5,5
117,21,37,1,4,male,atypical,721,749,3,7,5,6,5,7
117,22,37,1,4,male,atypical,744,746,2,5,7,6,6,7
117,23,37,1,4,male,atypical,737,745,1,7,5,5,5,5
117,24,37,1,4,male,atypical,750,743,2,5,7,5,6,6
117,25,37,1,4,male,atypical,748,740,3,5,5,5,5,5
117,26,37,1,4,male,atypical,750,736,2,7,6,6,6,7
117,27,37,1,4,male,atypical,721,733,3,6,7,6,6,7
117,28,37,1,4,male,atypical,748,730,2,7,6,7,6,7
117,29,37,1,4,male,atypical,744,722,3,6,9,7,7,8
117,30,37,1,4,male,atypical,737,719,1,6,6,6,6,6
117,31,37,1,4,male,atypical,744,716,3,4,4,4,4,6
117,32,37,1,4,male,atypical,721,714,3,6,8,6,6,6
117,33,37,1,4,male,atypical,748,713,2,6,6,7,6,7
117,34,37,1,4,male,atypical,750,710,3,8,7,7,7,8
117,35,37,1,4,male,atypical,737,709,3,7,6,7,7,7
117,36,37,1,4,male,atypical,748,707,3,7,6,6,7,7
117,37,37,1,4,male,atypical,744,706,3,7,6,6,6,6
117,38,37,1,4,male,atypical,737,704,3,6,6,6,6,6
117,39,37,1,4,male,atypical,721,703,3,7,6,6,6,7
117,40,37,1,4,male,atypical,750,701,2,6,6,6,6,6
118,1,51,2,5,male,typical,721,749,1,7,7,7,6,7
118,2,51,2,5,male,typical,744,746,2,3,7,5,5,5
118,3,51,2,5,male,typical,737,745,3,2,3,4,4,4
118,4,51,2,5,male,typical,750,743,2,2,2,3,5,4
118,5,51,2,5,male,typical,748,740,3,5,5,6,6,6
118,6,51,2,5,male,typical,750,736,2,5,5,3,3,5
118,7,51,2,5,male,typical,721,733,1,5,5,5,6,5
118,8,51,2,5,male,typical,748,730,3,3,1,3,6,2
118,9,51,2,5,male,typical,744,722,3,6,4,5,6,5
118,10,51,2,5,male,typical,737,719,1,3,3,6,6,6
118,11,51,2,5,male,typical,744,716,3,3,4,5,5,6
118,12,51,2,5,male,typical,721,714,1,5,5,1,1,6
118,13,51,2,5,male,typical,748,713,3,2,3,3,1,7
118,14,51,2,5,male,typical,750,710,2,5,4,4,4,7
118,15,51,2,5,male,typical,737,709,1,5,5,5,5,7
118,16,51,2,5,male,typical,748,707,3,3,2,3,5,5
118,17,51,2,5,male,typical,744,706,1,3,2,4,4,7
118,18,51,2,5,male,typical,737,704,3,3,2,4,5,1
118,19,51,2,5,male,typical,721,703,1,5,5,5,5,5
118,20,51,2,5,male,typical,750,701,2,4,2,4,4,4
118,21,51,2,5,female,typical,128,663,2,2,7,4,2,3
118,22,51,2,5,female,typical,173,508,3,3,6,4,2,3
118,23,51,2,5,female,typical,365,437,2,6,4,5,5,5
118,24,51,2,5,female,typical,377,417,2,6,5,7,7,6
118,25,51,2,5,female,typical,354,413,3,5,7,6,5,6
118,26,51,2,5,female,typical,354,406,3,7,5,7,6,6
118,27,51,2,5,female,typical,128,380,2,3,4,4,4,2
118,28,51,2,5,female,typical,173,371,3,3,5,5,4,5
118,29,51,2,5,female,typical,365,367,3,4,4,4,4,3
118,30,51,2,5,female,typical,377,354,2,6,6,7,7,5
118,31,51,2,5,female,typical,173,338,3,5,5,3,5,6
118,32,51,2,5,female,typical,377,333,2,3,6,5,4,6
118,33,51,2,5,female,typical,128,323,3,3,4,5,5,5
118,34,51,2,5,female,typical,354,319,3,4,5,4,5,6
118,35,51,2,5,female,typical,365,315,3,3,4,4,5,8
118,36,51,2,5,female,typical,128,199,2,5,5,5,5,7
118,37,51,2,5,female,typical,354,144,3,7,5,5,6,6
118,38,51,2,5,female,typical,173,121,3,6,5,6,6,6
118,39,51,2,5,female,typical,365,112,2,6,5,5,5,5
118,40,51,2,5,female,typical,377,103,2,6,5,6,5,3
119,1,28,1,2,male,typical,750,701,1,9,7,9,9,9
119,2,28,1,2,male,typical,721,703,1,9,4,9,9,9
119,3,28,1,2,male,typical,737,704,2,9,3,9,9,9
119,4,28,1,2,male,typical,744,706,2,9,9,9,9,9
119,5,28,1,2,male,typical,748,707,1,9,9,9,9,9
119,6,28,1,2,male,typical,737,709,2,9,9,9,9,9
119,7,28,1,2,male,typical,750,710,3,3,9,9,9,9
119,8,28,1,2,male,typical,748,713,1,1,9,2,2,5
119,9,28,1,2,male,typical,721,714,2,1,9,1,1,4
119,10,28,1,2,male,typical,744,716,1,1,8,2,3,4
119,11,28,1,2,male,typical,737,719,2,9,4,8,9,9
119,12,28,1,2,male,typical,744,722,2,9,9,9,9,9
119,13,28,1,2,male,typical,748,730,3,9,9,9,9,9
119,14,28,1,2,male,typical,721,733,2,9,3,9,9,9
119,15,28,1,2,male,typical,750,736,2,9,6,9,9,9
119,16,28,1,2,male,typical,748,740,3,9,9,9,9,9
119,17,28,1,2,male,typical,750,743,2,2,4,4,3,9
119,18,28,1,2,male,typical,737,745,2,6,5,4,5,7
119,19,28,1,2,male,typical,744,746,1,3,9,9,4,9
119,20,28,1,2,male,typical,721,749,2,9,9,9,9,9
119,21,28,1,2,female,typical,128,663,1,1,7,6,6,6
119,22,28,1,2,female,typical,173,508,1,5,2,5,6,6
119,23,28,1,2,female,typical,365,437,2,3,4,6,7,5
119,24,28,1,2,female,typical,377,417,2,9,9,9,9,9
119,25,28,1,2,female,typical,354,413,2,7,5,8,8,7
119,26,28,1,2,female,typical,354,406,2,5,7,5,3,6
119,27,28,1,2,female,typical,128,380,1,7,4,5,5,7
119,28,28,1,2,female,typical,173,371,1,4,6,6,5,5
119,29,28,1,2,female,typical,365,367,2,7,1,4,6,6
119,30,28,1,2,female,typical,377,354,2,7,4,4,6,6
119,31,28,1,2,female,typical,173,338,2,5,4,4,7,3
119,32,28,1,2,female,typical,377,333,2,5,1,5,5,4
119,33,28,1,2,female,typical,128,323,1,7,7,7,7,9
119,34,28,1,2,female,typical,354,319,2,9,9,9,9,9
119,35,28,1,2,female,typical,365,315,2,9,9,9,9,9
119,36,28,1,2,female,typical,128,199,1,7,7,6,8,7
119,37,28,1,2,female,typical,354,144,2,9,9,9,9,9
119,38,28,1,2,female,typical,173,121,2,9,9,9,9,9
119,39,28,1,2,female,typical,365,112,2,8,6,8,7,7
119,40,28,1,2,female,typical,377,103,2,9,9,9,9,9
120,1,25,1,4,male,typical,721,749,1,8,7,7,7,9
120,2,25,1,4,male,typical,744,746,2,7,9,9,6,7
120,3,25,1,4,male,typical,737,745,1,3,3,3,3,1
120,4,25,1,4,male,typical,750,743,1,5,2,5,5,9
120,5,25,1,4,male,typical,748,740,1,1,3,2,2,2
120,6,25,1,4,male,typical,750,736,1,2,1,4,1,1
120,7,25,1,4,male,typical,721,733,1,5,5,5,5,9
120,8,25,1,4,male,typical,748,730,3,3,2,2,1,2
120,9,25,1,4,male,typical,744,722,3,7,7,7,7,8
120,10,25,1,4,male,typical,737,719,1,1,5,1,1,7
120,11,25,1,4,male,typical,744,716,3,1,1,1,1,1
120,12,25,1,4,male,typical,721,714,1,3,1,1,1,1
120,13,25,1,4,male,typical,748,713,3,1,1,1,1,1
120,14,25,1,4,male,typical,750,710,3,5,3,8,8,9
120,15,25,1,4,male,typical,737,709,3,1,4,4,4,7
120,16,25,1,4,male,typical,748,707,3,2,1,3,3,9
120,17,25,1,4,male,typical,744,706,1,1,1,1,1,1
120,18,25,1,4,male,typical,737,704,1,1,1,1,1,1
120,19,25,1,4,male,typical,721,703,1,9,3,8,8,9
120,20,25,1,4,male,typical,750,701,1,4,1,5,5,3
120,21,25,1,4,female,typical,128,663,3,1,3,1,1,9
120,22,25,1,4,female,typical,173,508,2,1,4,1,1,3
120,23,25,1,4,female,typical,365,437,2,4,3,4,4,8
120,24,25,1,4,female,typical,377,417,2,2,3,1,1,5
120,25,25,1,4,female,typical,354,413,3,5,6,6,6,3
120,26,25,1,4,female,typical,354,406,1,9,9,9,9,6
120,27,25,1,4,female,typical,128,380,2,1,1,1,1,4
120,28,25,1,4,female,typical,173,371,2,5,5,4,4,6
120,29,25,1,4,female,typical,365,367,3,5,5,5,5,9
120,30,25,1,4,female,typical,377,354,2,9,9,9,9,9
120,31,25,1,4,female,typical,173,338,3,9,9,6,9,9
120,32,25,1,4,female,typical,377,333,3,1,9,5,5,5
120,33,25,1,4,female,typical,128,323,2,3,3,1,1,9
120,34,25,1,4,female,typical,354,319,2,1,9,4,4,5
120,35,25,1,4,female,typical,365,315,2,1,1,2,3,4
120,36,25,1,4,female,typical,128,199,2,9,4,7,8,9
120,37,25,1,4,female,typical,354,144,2,8,9,9,9,9
120,38,25,1,4,female,typical,173,121,3,1,1,1,1,1
120,39,25,1,4,female,typical,365,112,2,7,9,9,9,7
120,40,25,1,4,female,typical,377,103,2,1,1,1,1,1
121,1,18,2,8,female,atypical,128,663,1,7,7,7,7,9
121,2,18,2,8,female,atypical,173,508,1,7,8,8,7,8
121,3,18,2,8,female,atypical,365,437,1,7,7,7,7,8
121,4,18,2,8,female,atypical,377,417,1,8,8,8,8,7
121,5,18,2,8,female,atypical,354,413,1,9,8,9,9,5
121,6,18,2,8,female,atypical,354,406,1,8,8,8,8,8
121,7,18,2,8,female,atypical,128,380,1,7,6,8,8,7
121,8,18,2,8,female,atypical,173,371,1,7,8,8,8,8
121,9,18,2,8,female,atypical,365,367,3,6,7,7,7,8
121,10,18,2,8,female,atypical,377,354,1,7,8,8,8,7
121,11,18,2,8,female,atypical,173,338,1,8,8,8,8,8
121,12,18,2,8,female,atypical,377,333,1,6,7,8,8,9
121,13,18,2,8,female,atypical,128,323,3,7,8,8,8,8
121,14,18,2,8,female,atypical,354,319,1,7,8,8,7,7
121,15,18,2,8,female,atypical,365,315,1,9,8,8,8,6
121,16,18,2,8,female,atypical,128,199,1,7,7,9,9,7
121,17,18,2,8,female,atypical,354,144,1,7,8,8,8,8
121,18,18,2,8,female,atypical,173,121,1,8,8,8,8,7
121,19,18,2,8,female,atypical,365,112,3,7,7,8,9,7
121,20,18,2,8,female,atypical,377,103,3,8,8,8,8,8
121,21,18,2,8,male,atypical,721,749,1,8,8,6,3,7
121,22,18,2,8,male,atypical,744,746,2,7,7,8,7,7
121,23,18,2,8,male,atypical,737,745,3,6,6,7,6,6
121,24,18,2,8,male,atypical,750,743,2,7,7,9,7,7
121,25,18,2,8,male,atypical,748,740,3,7,7,8,7,7
121,26,18,2,8,male,atypical,750,736,2,8,8,7,6,7
121,27,18,2,8,male,atypical,721,733,1,7,7,8,7,7
121,28,18,2,8,male,atypical,748,730,3,9,7,7,5,7
121,29,18,2,8,male,atypical,744,722,2,6,6,9,6,6
121,30,18,2,8,male,atypical,737,719,3,8,7,7,7,7
121,31,18,2,8,male,atypical,744,716,2,8,7,7,7,7
121,32,18,2,8,male,atypical,721,714,1,7,7,8,7,7
121,33,18,2,8,male,atypical,748,713,2,7,7,8,7,7
121,34,18,2,8,male,atypical,750,710,3,8,7,7,7,7
121,35,18,2,8,male,atypical,737,709,2,8,7,7,7,7
121,36,18,2,8,male,atypical,748,707,3,7,7,8,7,7
121,37,18,2,8,male,atypical,744,706,2,8,7,6,7,7
121,38,18,2,8,male,atypical,737,704,2,8,7,6,6,7
121,39,18,2,8,male,atypical,721,703,1,7,7,7,7,7
121,40,18,2,8,male,atypical,750,701,2,8,7,7,7,7
122,1,19,2,4,female,atypical,377,103,1,3,5,4,4,5
122,2,19,2,4,female,atypical,365,112,3,7,4,6,6,4
122,3,19,2,4,female,atypical,173,121,1,4,5,5,5,4
122,4,19,2,4,female,atypical,354,144,1,5,5,5,5,5
122,5,19,2,4,female,atypical,128,199,3,6,4,5,5,4
122,6,19,2,4,female,atypical,365,315,2,3,5,5,4,5
122,7,19,2,4,female,atypical,354,319,1,5,5,4,4,5
122,8,19,2,4,female,atypical,128,323,3,3,4,3,3,5
122,9,19,2,4,female,atypical,377,333,1,2,4,2,2,4
122,10,19,2,4,female,atypical,173,338,1,4,4,4,4,5
122,11,19,2,4,female,atypical,377,354,1,4,5,5,4,6
122,12,19,2,4,female,atypical,365,367,3,5,4,5,5,4
122,13,19,2,4,female,atypical,173,371,1,4,5,5,5,7
122,14,19,2,4,female,atypical,128,380,3,5,4,4,4,4
122,15,19,2,4,female,atypical,354,406,2,3,4,4,4,5
122,16,19,2,4,female,atypical,354,413,1,3,6,4,4,6
122,17,19,2,4,female,atypical,377,417,1,4,3,4,4,5
122,18,19,2,4,female,atypical,365,437,2,5,5,5,5,4
122,19,19,2,4,female,atypical,173,508,3,2,3,3,3,5
122,20,19,2,4,female,atypical,128,663,2,2,2,2,2,4
122,21,19,2,4,male,atypical,750,701,2,3,3,4,4,4
122,22,19,2,4,male,atypical,721,703,1,5,5,5,5,4
122,23,19,2,4,male,atypical,737,704,3,4,3,4,4,4
122,24,19,2,4,male,atypical,744,706,2,4,5,4,4,4
122,25,19,2,4,male,atypical,748,707,2,5,5,5,5,4
122,26,19,2,4,male,atypical,737,709,2,4,4,4,4,4
122,27,19,2,4,male,atypical,750,710,3,4,3,4,4,4
122,28,19,2,4,male,atypical,748,713,2,5,5,4,4,4
122,29,19,2,4,male,atypical,721,714,3,5,4,5,5,4
122,30,19,2,4,male,atypical,744,716,2,4,4,4,4,4
122,31,19,2,4,male,atypical,737,719,2,3,3,4,4,3
122,32,19,2,4,male,atypical,744,722,2,5,5,4,4,4
122,33,19,2,4,male,atypical,748,730,3,3,3,4,4,4
122,34,19,2,4,male,atypical,721,733,3,3,4,4,4,4
122,35,19,2,4,male,atypical,750,736,3,4,4,4,4,5
122,36,19,2,4,male,atypical,748,740,2,4,4,4,4,3
122,37,19,2,4,male,atypical,750,743,2,5,5,5,5,3
122,38,19,2,4,male,atypical,737,745,3,3,3,3,3,4
122,39,19,2,4,male,atypical,744,746,2,4,4,4,4,5
122,40,19,2,4,male,atypical,721,749,3,5,5,4,4,5
124,1,23,2,4,female,atypical,377,103,1,8,8,7,8,8
124,2,23,2,4,female,atypical,365,112,1,9,6,7,8,6
124,3,23,2,4,female,atypical,173,121,3,7,7,8,8,7
124,4,23,2,4,female,atypical,354,144,1,8,8,8,8,7
124,5,23,2,4,female,atypical,128,199,1,8,6,9,8,7
124,6,23,2,4,female,atypical,365,315,1,5,9,6,4,6
124,7,23,2,4,female,atypical,354,319,1,3,7,4,4,5
124,8,23,2,4,female,atypical,128,323,1,8,7,8,7,7
124,9,23,2,4,female,atypical,377,333,1,6,7,5,5,5
124,10,23,2,4,female,atypical,173,338,1,7,7,7,7,7
124,11,23,2,4,female,atypical,377,354,1,8,8,6,6,9
124,12,23,2,4,female,atypical,365,367,3,5,6,5,4,5
124,13,23,2,4,female,atypical,173,371,1,7,7,7,7,7
124,14,23,2,4,female,atypical,128,380,1,7,6,7,6,2
124,15,23,2,4,female,atypical,354,406,3,8,9,8,6,7
124,16,23,2,4,female,atypical,354,413,1,8,9,3,2,6
124,17,23,2,4,female,atypical,377,417,1,9,5,7,7,4
124,18,23,2,4,female,atypical,365,437,1,5,6,8,8,7
124,19,23,2,4,female,atypical,173,508,1,2,4,6,5,2
124,20,23,2,4,female,atypical,128,663,3,4,5,2,2,4
124,21,23,2,4,male,atypical,750,701,2,5,5,5,5,5
124,22,23,2,4,male,atypical,721,703,2,8,8,6,7,6
124,23,23,2,4,male,atypical,737,704,2,3,4,6,4,3
124,24,23,2,4,male,atypical,744,706,2,9,8,7,7,8
124,25,23,2,4,male,atypical,748,707,2,7,6,8,4,8
124,26,23,2,4,male,atypical,737,709,3,6,8,4,4,6
