ID,trial,Computer,Age,Sex,SO,Race,Politics,Education,condition,adaptor,voice,pitch.judgement,attraction,femininity,likability,friends,typicality
95,20,1,22,2,1,1,4,5,atypical,377,103,1,3,3,3,2,1
96,1,3,34,1,1,4,4,7,typical,377,103,2,5,6,5,5,7
96,2,3,34,1,1,4,4,7,typical,365,122,2,8,8,8,8,8
96,3,3,34,1,1,4,4,7,typical,173,121,2,6,7,7,7,7
96,4,3,34,1,1,4,4,7,typical,354,144,2,6,6,6,6,6
96,5,3,34,1,1,4,4,7,typical,128,199,1,6,6,6,6,6
96,6,3,34,1,1,4,4,7,typical,365,315,2,8,8,8,8,8
96,7,3,34,1,1,4,4,7,typical,354,319,2,6,6,6,6,6
96,8,3,34,1,1,4,4,7,typical,128,323,3,4,5,4,4,4
96,9,3,34,1,1,4,4,7,typical,377,333,2,7,7,6,7,7
96,10,3,34,1,1,4,4,7,typical,173,338,2,7,7,7,7,7
96,11,3,34,1,1,4,4,7,typical,377,354,2,7,7,7,8,7
96,12,3,34,1,1,4,4,7,typical,365,367,2,4,5,4,4,6
96,13,3,34,1,1,4,4,7,typical,173,371,2,4,4,4,3,3
96,14,3,34,1,1,4,4,7,typical,128,380,1,4,5,4,4,4
96,15,3,34,1,1,4,4,7,typical,354,406,2,7,8,7,8,8
96,16,3,34,1,1,4,4,7,typical,354,413,3,6,8,6,6,6
96,17,3,34,1,1,4,4,7,typical,377,417,2,7,8,7,7,7
96,18,3,34,1,1,4,4,7,typical,365,437,2,8,8,7,8,7
96,19,3,34,1,1,4,4,7,typical,173,508,2,7,8,8,8,8
96,20,3,34,1,1,4,4,7,typical,128,663,2,3,4,3,3,3
97,1,10,21,1,3,1,4,3,atypical,377,103,1,5,6,5,4,7
97,2,10,21,1,3,1,4,3,atypical,365,112,1,5,5,5,4,8
97,3,10,21,1,3,1,4,3,atypical,173,121,1,3,7,3,3,6
97,4,10,21,1,3,1,4,3,atypical,354,144,1,6,7,5,3,6
97,5,10,21,1,3,1,4,3,atypical,128,199,1,7,6,5,5,8
97,6,10,21,1,3,1,4,3,atypical,365,315,1,5,6,6,5,6
97,7,10,21,1,3,1,4,3,atypical,354,319,2,5,6,5,5,6
97,8,10,21,1,3,1,4,3,atypical,128,323,1,6,7,5,4,3
97,9,10,21,1,3,1,4,3,atypical,377,333,2,6,8,6,6,6
97,10,10,21,1,3,1,4,3,atypical,173,338,1,5,7,5,5,8
97,11,10,21,1,3,1,4,3,atypical,377,354,1,7,7,5,5,9
97,12,10,21,1,3,1,4,3,atypical,365,367,1,4,5,7,5,4
97,13,10,21,1,3,1,4,3,atypical,173,371,1,6,7,6,6,6
97,14,10,21,1,3,1,4,3,atypical,128,380,1,5,4,6,7,3
97,15,10,21,1,3,1,4,3,atypical,354,406,2,7,8,6,5,8
97,16,10,21,1,3,1,4,3,atypical,354,413,1,7,9,6,6,9
97,17,10,21,1,3,1,4,3,atypical,377,417,1,5,4,6,6,8
97,18,10,21,1,3,1,4,3,atypical,365,437,1,5,5,6,5,4
97,19,10,21,1,3,1,4,3,atypical,173,508,1,6,6,6,5,6
97,20,10,21,1,3,1,4,3,atypical,128,663,1,4,7,4,3,8
99,1,2,20,1,1,3,2,3,typical,377,103,2,7,8,8,7,6
99,2,2,20,1,1,3,2,3,typical,365,122,2,4,5,7,7,7
99,3,2,20,1,1,3,2,3,typical,173,121,2,8,7,8,5,6
99,4,2,20,1,1,3,2,3,typical,354,144,3,7,8,8,8,5
99,5,2,20,1,1,3,2,3,typical,128,199,2,7,8,8,6,8
99,6,2,20,1,1,3,2,3,typical,365,315,2,9,9,9,8,3
99,7,2,20,1,1,3,2,3,typical,354,319,1,9,8,9,8,8
99,8,2,20,1,1,3,2,3,typical,128,323,3,6,6,8,7,8
99,9,2,20,1,1,3,2,3,typical,377,333,3,8,8,7,6,8
99,10,2,20,1,1,3,2,3,typical,173,338,2,9,8,8,5,7
99,11,2,20,1,1,3,2,3,typical,377,354,2,9,9,9,8,7
99,12,2,20,1,1,3,2,3,typical,365,367,2,8,6,7,6,7
99,13,2,20,1,1,3,2,3,typical,173,371,3,5,7,8,5,7
99,14,2,20,1,1,3,2,3,typical,128,380,3,3,6,6,5,6
99,15,2,20,1,1,3,2,3,typical,354,406,3,6,7,7,4,7
99,16,2,20,1,1,3,2,3,typical,354,413,1,9,9,8,7,7
99,17,2,20,1,1,3,2,3,typical,377,417,1,6,8,7,5,6
99,18,2,20,1,1,3,2,3,typical,365,437,3,9,9,9,6,8
99,19,2,20,1,1,3,2,3,typical,173,508,1,7,6,7,4,8
99,20,2,20,1,1,3,2,3,typical,128,663,2,2,3,5,4,3
100,1,5,20,2,3,4,4,2,atypical,377,103,2,8,9,5,3,5
100,2,5,20,2,3,4,4,2,atypical,365,112,1,8,6,8,8,4
100,3,5,20,2,3,4,4,2,atypical,173,121,1,8,6,9,8,5
100,4,5,20,2,3,4,4,2,atypical,354,144,1,9,7,8,6,7
100,5,5,20,2,3,4,4,2,atypical,128,199,1,7,6,9,9,7
100,6,5,20,2,3,4,4,2,atypical,365,315,1,4,7,8,3,4
100,7,5,20,2,3,4,4,2,atypical,354,319,2,9,8,9,4,8
100,8,5,20,2,3,4,4,2,atypical,128,323,1,4,7,8,6,3
100,9,5,20,2,3,4,4,2,atypical,377,333,1,4,7,9,8,5
100,10,5,20,2,3,4,4,2,atypical,173,338,3,9,3,6,7,7
100,11,5,20,2,3,4,4,2,atypical,377,354,1,9,9,8,6,8
100,12,5,20,2,3,4,4,2,atypical,365,367,3,4,9,8,6,8
100,13,5,20,2,3,4,4,2,atypical,173,371,2,7,8,6,4,4
100,14,5,20,2,3,4,4,2,atypical,128,380,1,9,4,6,9,2
100,15,5,20,2,3,4,4,2,atypical,354,406,2,6,2,7,3,5
100,16,5,20,2,3,4,4,2,atypical,354,413,3,8,9,5,6,5
100,17,5,20,2,3,4,4,2,atypical,377,417,1,6,4,6,8,5
100,18,5,20,2,3,4,4,2,atypical,365,437,2,8,9,6,8,9
100,19,5,20,2,3,4,4,2,atypical,173,508,2,6,4,6,8,1
100,20,5,20,2,3,4,4,2,atypical,128,663,1,7,7,8,9,3
101,1,2,41,1,1,4,4,5,typical,128,663,2,4,3,4,4,4
101,2,2,41,1,1,4,4,5,typical,173,508,2,4,5,6,6,7
101,3,2,41,1,1,4,4,5,typical,365,437,2,5,5,5,7,7
101,4,2,41,1,1,4,4,5,typical,377,417,2,7,8,7,8,9
101,5,2,41,1,1,4,4,5,typical,354,413,2,5,8,5,6,8
101,6,2,41,1,1,4,4,5,typical,354,406,1,5,7,7,7,8
101,7,2,41,1,1,4,4,5,typical,128,380,3,5,4,5,5,4
101,8,2,41,1,1,4,4,5,typical,173,371,2,5,7,7,7,7
101,9,2,41,1,1,4,4,5,typical,365,367,2,5,4,5,6,6
101,10,2,41,1,1,4,4,5,typical,377,354,2,5,4,5,6,5
101,11,2,41,1,1,4,4,5,typical,173,338,1,6,7,7,7,8
101,12,2,41,1,1,4,4,5,typical,377,333,1,5,6,5,6,7
101,13,2,41,1,1,4,4,5,typical,128,323,2,6,6,7,7,8
101,14,2,41,1,1,4,4,5,typical,354,319,3,6,7,7,7,7
101,15,2,41,1,1,4,4,5,typical,365,315,2,6,7,7,7,7
101,16,2,41,1,1,4,4,5,typical,128,199,3,5,6,6,7,7
101,17,2,41,1,1,4,4,5,typical,354,144,1,5,7,7,7,8
101,18,2,41,1,1,4,4,5,typical,173,121,2,5,6,6,7,7
101,19,2,41,1,1,4,4,5,typical,365,112,3,5,5,6,6,7
101,20,2,41,1,1,4,4,5,typical,377,103,1,5,5,5,6,6
102,1,4,54,2,2,4,5,2,atypical,128,663,1,9,9,9,9,9
102,2,4,54,2,2,4,5,2,atypical,173,508,1,9,9,9,9,9
102,3,4,54,2,2,4,5,2,atypical,365,437,1,9,9,9,9,9
102,4,4,54,2,2,4,5,2,atypical,377,417,2,9,9,9,9,9
102,5,4,54,2,2,4,5,2,atypical,354,413,2,9,9,9,9,9
102,6,4,54,2,2,4,5,2,atypical,354,406,3,9,9,9,9,9
102,7,4,54,2,2,4,5,2,atypical,128,380,2,9,9,9,9,9
102,8,4,54,2,2,4,5,2,atypical,173,371,1,9,9,9,9,9
102,9,4,54,2,2,4,5,2,atypical,365,367,3,9,8,9,9,7
102,10,4,54,2,2,4,5,2,atypical,377,354,1,9,9,9,9,9
102,11,4,54,2,2,4,5,2,atypical,173,338,1,9,9,9,9,7
102,12,4,54,2,2,4,5,2,atypical,377,333,3,9,9,9,9,9
102,13,4,54,2,2,4,5,2,atypical,128,323,2,9,9,9,9,9
102,14,4,54,2,2,4,5,2,atypical,354,319,2,9,9,9,9,9
102,15,4,54,2,2,4,5,2,atypical,365,315,1,9,9,9,9,5
102,16,4,54,2,2,4,5,2,atypical,128,199,3,9,9,9,9,9
102,17,4,54,2,2,4,5,2,atypical,354,144,1,9,9,9,9,9
102,18,4,54,2,2,4,5,2,atypical,173,121,1,9,9,9,9,9
102,19,4,54,2,2,4,5,2,atypical,365,112,1,9,9,9,9,9
102,20,4,54,2,2,4,5,2,atypical,377,103,1,9,9,9,9,9
103,1,9,40,1,1,4,3,7,typical,128,663,2,5,6,5,5,6
103,2,9,40,1,1,4,3,7,typical,173,508,1,4,6,5,5,6
103,3,9,40,1,1,4,3,7,typical,365,437,2,5,6,5,5,6
103,4,9,40,1,1,4,3,7,typical,377,417,1,6,6,6,6,6
103,5,9,40,1,1,4,3,7,typical,354,413,2,6,6,5,6,6
103,6,9,40,1,1,4,3,7,typical,354,406,2,7,7,5,6,6
103,7,9,40,1,1,4,3,7,typical,128,380,1,4,6,5,5,6
103,8,9,40,1,1,4,3,7,typical,173,371,1,5,6,5,4,6
103,9,9,40,1,1,4,3,7,typical,365,367,2,5,6,5,5,6
103,10,9,40,1,1,4,3,7,typical,377,354,2,7,7,6,7,7
103,11,9,40,1,1,4,3,7,typical,173,338,1,5,6,5,5,6
103,12,9,40,1,1,4,3,7,typical,377,333,2,5,5,5,5,6
103,13,9,40,1,1,4,3,7,typical,128,323,2,6,6,5,5,6
103,14,9,40,1,1,4,3,7,typical,354,319,2,5,6,5,6,6
103,15,9,40,1,1,4,3,7,typical,365,315,2,5,6,5,5,6
103,16,9,40,1,1,4,3,7,typical,128,199,3,7,7,6,6,6
103,17,9,40,1,1,4,3,7,typical,354,144,3,5,5,5,5,6
103,18,9,40,1,1,4,3,7,typical,173,121,1,6,6,5,6,6
103,19,9,40,1,1,4,3,7,typical,365,112,2,7,6,6,7,6
103,20,9,40,1,1,4,3,7,typical,377,103,3,7,7,7,7,5
104,1,9,35,1,1,4,4,8,typical,377,103,2,9,9,9,9,9
104,2,9,35,1,1,4,4,8,typical,365,122,1,9,9,9,9,9
104,3,9,35,1,1,4,4,8,typical,173,121,3,9,9,9,9,9
104,4,9,35,1,1,4,4,8,typical,354,144,2,9,9,9,9,9
104,5,9,35,1,1,4,4,8,typical,128,199,1,7,7,7,7,7
104,6,9,35,1,1,4,4,8,typical,365,315,3,6,6,6,5,6
104,7,9,35,1,1,4,4,8,typical,354,319,2,6,6,6,6,6
104,8,9,35,1,1,4,4,8,typical,128,323,3,8,8,8,8,8
104,9,9,35,1,1,4,4,8,typical,377,333,2,7,6,7,7,7
104,10,9,35,1,1,4,4,8,typical,173,338,2,7,7,7,7,7
104,11,9,35,1,1,4,4,8,typical,377,354,2,7,7,7,7,7
104,12,9,35,1,1,4,4,8,typical,365,367,2,6,6,6,6,7
104,13,9,35,1,1,4,4,8,typical,173,371,2,9,7,6,8,9
104,14,9,35,1,1,4,4,8,typical,128,380,1,3,5,5,5,4
104,15,9,35,1,1,4,4,8,typical,354,406,2,9,9,8,8,9
104,16,9,35,1,1,4,4,8,typical,354,413,2,8,8,8,8,8
104,17,9,35,1,1,4,4,8,typical,377,417,2,8,8,7,7,8
104,18,9,35,1,1,4,4,8,typical,365,437,3,9,9,8,8,7
104,19,9,35,1,1,4,4,8,typical,173,508,3,9,8,8,8,8
104,20,9,35,1,1,4,4,8,typical,128,663,1,8,7,6,7,7
105,1,3,48,2,1,4,2,2,atypical,128,663,1,1,1,1,1,4
105,2,3,48,2,1,4,2,2,atypical,173,508,1,5,5,6,4,5
105,3,3,48,2,1,4,2,2,atypical,365,437,3,8,7,6,5,6
105,4,3,48,2,1,4,2,2,atypical,377,417,1,9,8,8,6,4
105,5,3,48,2,1,4,2,2,atypical,354,413,1,9,9,8,4,2
105,6,3,48,2,1,4,2,2,atypical,354,406,1,7,5,8,8,8
105,7,3,48,2,1,4,2,2,atypical,128,380,1,4,3,5,5,7
105,8,3,48,2,1,4,2,2,atypical,173,371,1,5,5,5,3,5
105,9,3,48,2,1,4,2,2,atypical,365,367,2,4,3,6,4,6
105,10,3,48,2,1,4,2,2,atypical,377,354,1,9,8,6,4,5
105,11,3,48,2,1,4,2,2,atypical,173,338,1,7,6,6,5,7
105,12,3,48,2,1,4,2,2,atypical,377,333,1,5,6,5,1,4
105,13,3,48,2,1,4,2,2,atypical,128,323,2,8,8,9,6,6
105,14,3,48,2,1,4,2,2,atypical,354,319,3,8,6,7,6,6
105,15,3,48,2,1,4,2,2,atypical,365,315,3,4,2,2,1,4
105,16,3,48,2,1,4,2,2,atypical,128,199,2,8,6,9,8,5
105,17,3,48,2,1,4,2,2,atypical,354,144,1,7,8,8,7,7
105,18,3,48,2,1,4,2,2,atypical,173,121,1,7,8,9,8,6
105,19,3,48,2,1,4,2,2,atypical,365,112,3,8,6,8,6,6
105,20,3,48,2,1,4,2,2,atypical,377,103,1,7,6,8,5,6
106,1,5,31,2,1,4,5,2,atypical,377,103,1,4,7,7,7,4
106,2,5,31,2,1,4,5,2,atypical,365,112,1,4,6,7,8,6
106,3,5,31,2,1,4,5,2,atypical,173,121,1,6,5,7,7,4
106,4,5,31,2,1,4,5,2,atypical,354,144,1,7,8,7,8,4
106,5,5,31,2,1,4,5,2,atypical,128,199,2,4,3,4,4,6
106,6,5,31,2,1,4,5,2,atypical,365,315,2,6,9,5,4,3
106,7,5,31,2,1,4,5,2,atypical,354,319,3,7,8,7,7,3
106,8,5,31,2,1,4,5,2,atypical,128,323,1,2,4,7,6,3
106,9,5,31,2,1,4,5,2,atypical,377,333,1,6,9,4,4,2
106,10,5,31,2,1,4,5,2,atypical,173,338,1,6,7,6,4,3
106,11,5,31,2,1,4,5,2,atypical,377,354,1,8,9,3,1,6
106,12,5,31,2,1,4,5,2,atypical,365,367,3,7,6,8,7,3
106,13,5,31,2,1,4,5,2,atypical,173,371,1,6,4,6,6,2
106,14,5,31,2,1,4,5,2,atypical,128,380,1,7,4,7,7,1
106,15,5,31,2,1,4,5,2,atypical,354,406,1,7,9,7,6,4
106,16,5,31,2,1,4,5,2,atypical,354,413,1,8,9,7,7,2
106,17,5,31,2,1,4,5,2,atypical,377,417,1,7,6,9,7,3
106,18,5,31,2,1,4,5,2,atypical,365,437,1,7,4,8,7,3
106,19,5,31,2,1,4,5,2,atypical,173,508,1,4,4,6,6,1
106,20,5,31,2,1,4,5,2,atypical,128,663,2,6,4,7,7,2
107,1,10,25,1,3,5,5,5,typical,128,663,2,3,2,6,8,3
107,2,10,25,1,3,5,5,5,typical,173,508,2,7,7,8,8,5
107,3,10,25,1,3,5,5,5,typical,365,437,3,5,5,3,5,8
107,4,10,25,1,3,5,5,5,typical,377,417,2,6,9,5,6,9
107,5,10,25,1,3,5,5,5,typical,354,413,3,3,9,7,5,9
107,6,10,25,1,3,5,5,5,typical,354,406,1,8,8,8,7,9
107,7,10,25,1,3,5,5,5,typical,128,380,3,2,2,4,5,2
107,8,10,25,1,3,5,5,5,typical,173,371,2,4,7,7,6,7
107,9,10,25,1,3,5,5,5,typical,365,367,2,9,8,9,7,9
107,10,10,25,1,3,5,5,5,typical,377,354,2,6,8,5,6,8
107,11,10,25,1,3,5,5,5,typical,173,338,2,8,8,7,8,7
107,12,10,25,1,3,5,5,5,typical,377,333,2,4,3,3,5,3
107,13,10,25,1,3,5,5,5,typical,128,323,2,6,7,3,7,6
107,14,10,25,1,3,5,5,5,typical,354,319,2,9,7,9,8,9
107,15,10,25,1,3,5,5,5,typical,365,315,3,2,2,6,5,8
107,16,10,25,1,3,5,5,5,typical,128,199,2,7,7,8,8,9
107,17,10,25,1,3,5,5,5,typical,354,144,2,9,8,8,6,9
107,18,10,25,1,3,5,5,5,typical,173,121,2,8,4,4,5,5
107,19,10,25,1,3,5,5,5,typical,365,112,2,8,8,7,8,8
107,20,10,25,1,3,5,5,5,typical,377,103,3,7,8,7,7,8
108,1,2,24,1,1,5,3,5,typical,377,103,2,3,5,5,6,5
108,2,2,24,1,1,5,3,5,typical,365,122,1,6,7,7,7,9
108,3,2,24,1,1,5,3,5,typical,173,121,3,6,7,7,7,8
108,4,2,24,1,1,5,3,5,typical,354,144,2,9,8,8,9,9
108,5,2,24,1,1,5,3,5,typical,128,199,1,2,4,4,3,4
108,6,2,24,1,1,5,3,5,typical,365,315,1,1,4,4,3,2
108,7,2,24,1,1,5,3,5,typical,354,319,2,4,5,6,6,6
108,8,2,24,1,1,5,3,5,typical,128,323,1,6,7,7,8,8
108,9,2,24,1,1,5,3,5,typical,377,333,2,2,7,4,4,1
108,10,2,24,1,1,5,3,5,typical,173,338,2,8,8,9,9,9
108,11,2,24,1,1,5,3,5,typical,377,354,2,8,8,9,9,9
108,12,2,24,1,1,5,3,5,typical,365,367,1,6,7,7,7,8
108,13,2,24,1,1,5,3,5,typical,173,371,2,3,2,3,2,3
108,14,2,24,1,1,5,3,5,typical,128,380,3,2,2,3,3,2
108,15,2,24,1,1,5,3,5,typical,354,406,2,6,6,7,7,7
108,16,2,24,1,1,5,3,5,typical,354,413,3,9,9,9,8,9
108,17,2,24,1,1,5,3,5,typical,377,417,2,8,8,8,7,8
108,18,2,24,1,1,5,3,5,typical,365,437,1,3,2,2,3,3
108,19,2,24,1,1,5,3,5,typical,173,508,2,5,6,6,6,5
108,20,2,24,1,1,5,3,5,typical,128,663,1,4,5,5,4,5
109,1,3,41,2,1,2,3,2,typical,128,663,2,5,5,6,6,6
109,2,3,41,2,1,2,3,2,typical,173,508,1,7,7,8,8,8
109,3,3,41,2,1,2,3,2,typical,365,437,3,8,9,9,5,8
109,4,3,41,2,1,2,3,2,typical,377,417,2,6,8,7,7,9
109,5,3,41,2,1,2,3,2,typical,354,413,3,6,8,8,6,7
109,6,3,41,2,1,2,3,2,typical,354,406,3,9,9,8,8,8
109,7,3,41,2,1,2,3,2,typical,128,380,1,4,3,6,6,3
109,8,3,41,2,1,2,3,2,typical,173,371,2,6,6,7,6,5
109,9,3,41,2,1,2,3,2,typical,365,367,3,4,3,5,9,4
109,10,3,41,2,1,2,3,2,typical,377,354,2,3,6,3,1,2
109,11,3,41,2,1,2,3,2,typical,173,338,3,5,6,6,5,7
109,12,3,41,2,1,2,3,2,typical,377,333,2,3,3,2,1,1
109,13,3,41,2,1,2,3,2,typical,128,323,2,3,5,5,6,5
109,14,3,41,2,1,2,3,2,typical,354,319,3,7,7,8,8,5
109,15,3,41,2,1,2,3,2,typical,365,315,2,3,5,4,3,3
109,16,3,41,2,1,2,3,2,typical,128,199,1,3,5,5,3,5
109,17,3,41,2,1,2,3,2,typical,354,144,3,8,9,9,8,7
109,18,3,41,2,1,2,3,2,typical,173,121,2,7,8,8,9,7
109,19,3,41,2,1,2,3,2,typical,365,112,3,5,5,6,4,4
109,20,3,41,2,1,2,3,2,typical,377,103,2,4,3,4,3,3
110,1,2,28,1,1,2,4,7,atypical,377,103,2,2,8,3,2,8
110,2,2,28,1,1,2,4,7,atypical,365,112,3,9,3,8,8,6
110,3,2,28,1,1,2,4,7,atypical,173,121,1,8,1,8,8,8
110,4,2,28,1,1,2,4,7,atypical,354,144,2,8,8,8,9,2
110,5,2,28,1,1,2,4,7,atypical,128,199,3,1,3,2,2,8
110,6,2,28,1,1,2,4,7,atypical,365,315,1,9,9,9,9,1
110,7,2,28,1,1,2,4,7,atypical,354,319,3,8,8,9,9,1
110,8,2,28,1,1,2,4,7,atypical,128,323,1,8,9,9,8,2
110,9,2,28,1,1,2,4,7,atypical,377,333,2,9,9,9,9,1
110,10,2,28,1,1,2,4,7,atypical,173,338,2,3,2,3,3,7
110,11,2,28,1,1,2,4,7,atypical,377,354,2,9,9,9,9,1
110,12,2,28,1,1,2,4,7,atypical,365,367,2,8,8,8,7,2
110,13,2,28,1,1,2,4,7,atypical,173,371,3,7,8,7,7,2
110,14,2,28,1,1,2,4,7,atypical,128,380,3,7,8,7,7,3
110,15,2,28,1,1,2,4,7,atypical,354,406,1,8,8,9,8,2
110,16,2,28,1,1,2,4,7,atypical,354,413,2,8,8,9,8,2
110,17,2,28,1,1,2,4,7,atypical,377,417,2,2,7,3,3,7
110,18,2,28,1,1,2,4,7,atypical,365,437,2,7,7,8,7,2
110,19,2,28,1,1,2,4,7,atypical,173,508,2,8,9,8,8,3
110,20,2,28,1,1,2,4,7,atypical,128,663,1,9,9,9,8,2
112,1,1,43,2,1,4,4,3,atypical,128,663,2,4,5,6,6,5
112,2,1,43,2,1,4,4,3,atypical,173,508,1,3,2,7,7,5
112,3,1,43,2,1,4,4,3,atypical,365,437,2,7,6,7,7,6
112,4,1,43,2,1,4,4,3,atypical,377,417,1,6,4,7,7,7
112,5,1,43,2,1,4,4,3,atypical,354,413,3,6,6,4,1,4
112,6,1,43,2,1,4,4,3,atypical,354,406,1,7,6,7,7,7
112,7,1,43,2,1,4,4,3,atypical,128,380,1,7,7,7,7,7
112,8,1,43,2,1,4,4,3,atypical,173,371,1,7,6,8,7,8
112,9,1,43,2,1,4,4,3,atypical,365,367,1,5,5,7,7,6
112,10,1,43,2,1,4,4,3,atypical,377,354,3,8,7,7,6,8
112,11,1,43,2,1,4,4,3,atypical,173,338,3,7,5,7,7,8
112,12,1,43,2,1,4,4,3,atypical,377,333,1,7,8,6,6,7
112,13,1,43,2,1,4,4,3,atypical,128,323,3,5,5,7,6,6
112,14,1,43,2,1,4,4,3,atypical,354,319,1,7,7,7,7,8
112,15,1,43,2,1,4,4,3,atypical,365,315,3,5,6,4,3,5
112,16,1,43,2,1,4,4,3,atypical,128,199,3,7,6,8,7,8
112,17,1,43,2,1,4,4,3,atypical,354,144,1,7,7,8,8,9
112,18,1,43,2,1,4,4,3,atypical,173,121,1,5,5,7,7,6
112,19,1,43,2,1,4,4,3,atypical,365,112,3,7,7,8,8,8
112,20,1,43,2,1,4,4,3,atypical,377,103,1,7,7,7,7,8
113,1,10,25,1,1,1,5,5,atypical,377,103,1,6,6,5,5,7
113,2,10,25,1,1,1,5,5,atypical,365,112,1,6,7,5,5,8
113,3,10,25,1,1,1,5,5,atypical,173,121,1,5,6,5,5,7
113,4,10,25,1,1,1,5,5,atypical,354,144,1,5,6,5,5,7
113,5,10,25,1,1,1,5,5,atypical,128,199,1,5,5,5,5,7
113,6,10,25,1,1,1,5,5,atypical,365,315,1,6,7,5,5,7
113,7,10,25,1,1,1,5,5,atypical,354,319,1,6,7,5,5,7
113,8,10,25,1,1,1,5,5,atypical,128,323,1,5,6,5,5,7
113,9,10,25,1,1,1,5,5,atypical,377,333,1,6,7,5,5,8
113,10,10,25,1,1,1,5,5,atypical,173,338,1,5,6,5,5,6
113,11,10,25,1,1,1,5,5,atypical,377,354,1,6,7,5,5,8
113,12,10,25,1,1,1,5,5,atypical,365,367,1,5,6,5,5,6
113,13,10,25,1,1,1,5,5,atypical,173,371,1,5,6,5,5,8
113,14,10,25,1,1,1,5,5,atypical,128,380,1,5,5,5,5,5
113,15,10,25,1,1,1,5,5,atypical,354,406,2,6,7,5,5,8
113,16,10,25,1,1,1,5,5,atypical,354,413,1,6,7,5,5,9
113,17,10,25,1,1,1,5,5,atypical,377,417,1,5,5,5,5,6
113,18,10,25,1,1,1,5,5,atypical,365,437,1,5,6,5,5,7
113,19,10,25,1,1,1,5,5,atypical,173,508,1,5,5,5,5,5
113,20,10,25,1,1,1,5,5,atypical,128,663,3,5,7,5,5,7
114,1,10,22,1,1,4,2,2,typical,377,103,3,9,9,7,7,8
114,2,10,22,1,1,4,2,2,typical,365,122,1,9,7,9,9,9
114,3,10,22,1,1,4,2,2,typical,173,121,2,7,8,8,8,9
114,4,10,22,1,1,4,2,2,typical,354,144,2,9,7,9,9,9
114,5,10,22,1,1,4,2,2,typical,128,199,2,9,6,9,9,9
114,6,10,22,1,1,4,2,2,typical,365,315,2,9,9,6,7,9
114,7,10,22,1,1,4,2,2,typical,354,319,2,9,9,9,9,9
114,8,10,22,1,1,4,2,2,typical,128,323,2,9,7,9,9,9
114,9,10,22,1,1,4,2,2,typical,377,333,2,9,9,9,9,9
114,10,10,22,1,1,4,2,2,typical,173,338,2,9,7,9,9,9
114,11,10,22,1,1,4,2,2,typical,377,354,2,9,9,9,9,9
114,12,10,22,1,1,4,2,2,typical,365,367,2,9,5,9,9,9
114,13,10,22,1,1,4,2,2,typical,173,371,2,7,5,9,9,9
114,14,10,22,1,1,4,2,2,typical,128,380,2,6,5,9,9,9
114,15,10,22,1,1,4,2,2,typical,354,406,2,9,7,9,9,9
114,16,10,22,1,1,4,2,2,typical,354,413,2,9,9,9,9,9
114,17,10,22,1,1,4,2,2,typical,377,417,1,9,6,9,9,9
114,18,10,22,1,1,4,2,2,typical,365,437,2,9,5,9,9,9
114,19,10,22,1,1,4,2,2,typical,173,508,2,6,3,9,9,9
114,20,10,22,1,1,4,2,2,typical,128,663,2,8,4,9,9,9
116,1,3,26,1,1,1,3,5,typical,377,103,2,6,7,5,5,6
116,2,3,26,1,1,1,3,5,typical,365,122,2,4,3,5,5,5
116,3,3,26,1,1,1,3,5,typical,173,121,2,3,5,5,5,6
116,4,3,26,1,1,1,3,5,typical,354,144,2,5,3,5,5,8
116,5,3,26,1,1,1,3,5,typical,128,199,2,3,3,5,5,7
116,6,3,26,1,1,1,3,5,typical,365,315,3,2,2,5,5,3
116,7,3,26,1,1,1,3,5,typical,354,319,2,3,4,5,5,5
116,8,3,26,1,1,1,3,5,typical,128,323,3,2,3,3,3,4
116,9,3,26,1,1,1,3,5,typical,377,333,2,3,7,4,4,6
116,10,3,26,1,1,1,3,5,typical,173,338,3,4,4,5,5,7
116,11,3,26,1,1,1,3,5,typical,377,354,2,4,7,5,5,6
116,12,3,26,1,1,1,3,5,typical,365,367,2,4,5,5,5,6
116,13,3,26,1,1,1,3,5,typical,173,371,3,4,4,5,5,6
116,14,3,26,1,1,1,3,5,typical,128,380,3,2,3,4,4,4
116,15,3,26,1,1,1,3,5,typical,354,406,2,5,7,5,5,5
116,16,3,26,1,1,1,3,5,typical,354,413,3,3,6,4,3,6
116,17,3,26,1,1,1,3,5,typical,377,417,3,4,5,5,5,6
116,18,3,26,1,1,1,3,5,typical,365,437,3,4,5,5,5,5
116,19,3,26,1,1,1,3,5,typical,173,508,2,3,3,5,5,3
116,20,3,26,1,1,1,3,5,typical,128,663,2,3,4,3,3,3
117,1,10,32,2,3,4,5,5,typical,377,103,2,7,6,7,7,8
117,2,10,32,2,3,4,5,5,typical,365,122,2,8,7,7,8,7
117,3,10,32,2,3,4,5,5,typical,173,121,3,5,5,7,6,9
117,4,10,32,2,3,4,5,5,typical,354,144,1,7,7,6,7,8
117,5,10,32,2,3,4,5,5,typical,128,199,1,7,6,7,7,9
117,6,10,32,2,3,4,5,5,typical,365,315,3,7,6,6,6,9
117,7,10,32,2,3,4,5,5,typical,354,319,2,7,7,6,7,9
117,8,10,32,2,3,4,5,5,typical,128,323,3,7,5,7,7,9
117,9,10,32,2,3,4,5,5,typical,377,333,2,8,8,7,7,7
117,10,10,32,2,3,4,5,5,typical,173,338,2,7,7,7,7,9
117,11,10,32,2,3,4,5,5,typical,377,354,2,7,8,8,8,8
